bar_s,scheme,lagset,horizon,tag,ar_r2,ar_hit,car_r2,car_hit,own_r2,own_hit,cross_r2,cross_hit,cross_minus_own_r2,cross_minus_ar_r2,cross_minus_car_r2,pnl_gross,pnl_net,pnl_hit,turnover,n_bars,step,best_asset,best_asset_cross_minus_own_r2,asset_metrics_json,pnl_net_0p0bp,pnl_net_0p25bp,pnl_net_0p5bp,pnl_net_1p0bp,train,refit_cap,levels,horizon_seconds
300,pca,ccz,2,300s_pca_ccz_h2,-0.004688392809470809,0.506586114687531,-0.0016425362482900274,0.5110924036842626,-0.002383257658225668,0.5048034069525602,-0.0005917589931586087,0.5105476874319105,0.0017914986650670595,0.004096633816312201,0.0010507772551314187,0.49077197343832907,0.4568819862741964,0.5121563493547784,0.06716208316316459,16128,500,SOL,0.0027254520690285222,"[{""asset"":""BTC"",""ar_r2"":-0.004601398186081296,""car_r2"":-0.0011664859212630052,""own_r2"":-0.0019056311309177953,""cross_r2"":-0.0005959607362886477,""cross_minus_own_r2"":0.0013096703946291477,""ar_hit"":0.5101515301574725,""car_hit"":0.5152025354065564,""own_hit"":0.506388036050312,""cross_hit"":0.5139150242646331},{""asset"":""ETH"",""ar_r2"":-0.005327382610072151,""car_r2"":-0.001956448956846213,""own_r2"":-0.0016833655210615195,""cross_r2"":-0.000569084063716252,""cross_minus_own_r2"":0.0011142814573452675,""ar_hit"":0.5044072496781222,""car_hit"":0.5129246310785381,""own_hit"":0.5151034960879469,""cross_hit"":0.5121323165296623},{""asset"":""SOL"",""ar_r2"":-0.0047946226446666795,""car_r2"":-0.0012522793528255693,""own_r2"":-0.0030772040355910857,""cross_r2"":-0.00035175196656256347,""cross_minus_own_r2"":0.0027254520690285222,""ar_hit"":0.5029216598989799,""car_hit"":0.5042091710409032,""own_hit"":0.49579082895909676,""cross_hit"":0.5027235812617609},{""asset"":""XRP"",""ar_r2"":-0.004030167797063111,""car_r2"":-0.0021949307622253222,""own_r2"":-0.002866829945332272,""cross_r2"":-0.0008502392060669717,""cross_minus_own_r2"":0.0020165907392653004,""ar_hit"":0.5088640190155491,""car_hit"":0.5120332772110527,""own_hit"":0.501931266712885,""cross_hit"":0.5134198276715857}]",0.49077197343832907,0.4738269798562628,0.4568819862741964,0.4229919991100634,6000,200,10,600
300,best,ccz,2,300s_best_ccz_h2,-0.004688392809470809,0.506586114687531,-0.0016425362482900274,0.5110924036842626,-0.0016024085585258363,0.5039120530850747,-0.0005230450037426726,0.5111914430028721,0.0010793635547831637,0.004165347805728137,0.0011194912445473548,0.33788801614154534,0.23673590030578262,0.5141187925998053,0.2004599996745197,16128,500,XRP,0.0014850551094574005,"[{""asset"":""BTC"",""ar_r2"":-0.004601398186081296,""car_r2"":-0.0011664859212630052,""own_r2"":-0.0019100919918828563,""cross_r2"":-0.0006343975658769097,""cross_minus_own_r2"":0.0012756944260059466,""ar_hit"":0.5101515301574725,""car_hit"":0.5152025354065564,""own_hit"":0.505793800138655,""cross_hit"":0.5147073388135089},{""asset"":""ETH"",""ar_r2"":-0.005327382610072151,""car_r2"":-0.001956448956846213,""own_r2"":-0.001791315360742285,""cross_r2"":-0.0009489883310469516,""cross_minus_own_r2"":0.0008423270296953334,""ar_hit"":0.5044072496781222,""car_hit"":0.5129246310785381,""own_hit"":0.5142121422204615,""cross_hit"":0.5112409626621769},{""asset"":""SOL"",""ar_r2"":-0.0047946226446666795,""car_r2"":-0.0012522793528255693,""own_r2"":-0.0009050232360878763,""cross_r2"":-0.00019064558211390192,""cross_minus_own_r2"":0.0007143776539739743,""ar_hit"":0.5029216598989799,""car_hit"":0.5042091710409032,""own_hit"":0.4905417450727939,""cross_hit"":0.5043082103595127},{""asset"":""XRP"",""ar_r2"":-0.004030167797063111,""car_r2"":-0.0021949307622253222,""own_r2"":-0.0018032036453903277,""cross_r2"":-0.00031814853593292725,""cross_minus_own_r2"":0.0014850551094574005,""ar_hit"":0.5088640190155491,""car_hit"":0.5120332772110527,""own_hit"":0.5051005249083886,""cross_hit"":0.51450926017629}]",0.33788801614154534,0.28731195822366395,0.23673590030578262,0.13558378447002,6000,200,10,600
300,sum,ccz,2,300s_sum_ccz_h2,-0.004688392809470809,0.506586114687531,-0.0016425362482900274,0.5110924036842626,-0.0024750407715433687,0.5042339308705557,-0.0005655790211999134,0.5099782113499058,0.0019094617503434552,0.004122813788270896,0.001076957227090114,0.5111112621967472,0.4792461115181489,0.5123131873296363,0.06314932754379357,16128,500,SOL,0.0027347173902401156,"[{""asset"":""BTC"",""ar_r2"":-0.004601398186081296,""car_r2"":-0.0011664859212630052,""own_r2"":-0.002140000208451065,""cross_r2"":-0.00046477305828940274,""cross_minus_own_r2"":0.0016752271501616622,""ar_hit"":0.5101515301574725,""car_hit"":0.5152025354065564,""own_hit"":0.5036149351292463,""cross_hit"":0.5140140635832425},{""asset"":""ETH"",""ar_r2"":-0.005327382610072151,""car_r2"":-0.001956448956846213,""own_r2"":-0.0018916664798338534,""cross_r2"":-0.000529583654318655,""cross_minus_own_r2"":0.0013620828255151984,""ar_hit"":0.5044072496781222,""car_hit"":0.5129246310785381,""own_hit"":0.5123303951668813,""cross_hit"":0.5119342378924433},{""asset"":""SOL"",""ar_r2"":-0.0047946226446666795,""car_r2"":-0.0012522793528255693,""own_r2"":-0.0030622339459289716,""cross_r2"":-0.00032751655568885596,""cross_minus_own_r2"":0.0027347173902401156,""ar_hit"":0.5029216598989799,""car_hit"":0.5042091710409032,""own_hit"":0.4977716153312865,""cross_hit"":0.5012379914826186},{""asset"":""XRP"",""ar_r2"":-0.004030167797063111,""car_r2"":-0.0021949307622253222,""own_r2"":-0.0028062624519595847,""cross_r2"":-0.0009404428165027401,""cross_minus_own_r2"":0.0018658196354568446,""ar_hit"":0.5088640190155491,""car_hit"":0.5120332772110527,""own_hit"":0.5032187778548084,""cross_hit"":0.5127265524413191}]",0.5111112621967472,0.49517868685744804,0.4792461115181489,0.44738096083955076,6000,200,10,600
300,distance,ccz,2,300s_distance_ccz_h2,-0.004688392809470809,0.506586114687531,-0.0016425362482900274,0.5110924036842626,-0.0020808753692289628,0.5041844112112508,-0.0005619161677714035,0.5102010498167773,0.0015189592014575592,0.004126476641699406,0.001080620080518624,0.5313390613379106,0.46706580532366937,0.5114048373032264,0.1273746651094754,16128,500,SOL,0.0021550455422221226,"[{""asset"":""BTC"",""ar_r2"":-0.004601398186081296,""car_r2"":-0.0011664859212630052,""own_r2"":-0.0018947144293475215,""cross_r2"":-0.0006852736163389661,""cross_minus_own_r2"":0.0012094408130085554,""ar_hit"":0.5101515301574725,""car_hit"":0.5152025354065564,""own_hit"":0.5070813112805784,""cross_hit"":0.5129246310785381},{""asset"":""ETH"",""ar_r2"":-0.005327382610072151,""car_r2"":-0.001956448956846213,""own_r2"":-0.0016789224096462885,""cross_r2"":-0.0007332122694214682,""cross_minus_own_r2"":0.0009457101402248203,""ar_hit"":0.5044072496781222,""car_hit"":0.5129246310785381,""own_hit"":0.5142121422204615,""cross_hit"":0.5126275131227097},{""asset"":""SOL"",""ar_r2"":-0.0047946226446666795,""car_r2"":-0.0012522793528255693,""own_r2"":-0.0023936021045245504,""cross_r2"":-0.00023855656230242772,""cross_minus_own_r2"":0.0021550455422221226,""ar_hit"":0.5029216598989799,""car_hit"":0.5042091710409032,""own_hit"":0.49262157076359314,""cross_hit"":0.5031197385361988},{""asset"":""XRP"",""ar_r2"":-0.004030167797063111,""car_r2"":-0.0021949307622253222,""own_r2"":-0.0023562625333974907,""cross_r2"":-0.000590622223022752,""cross_minus_own_r2"":0.0017656403103747387,""ar_hit"":0.5088640190155491,""car_hit"":0.5120332772110527,""own_hit"":0.5028226205803704,""cross_hit"":0.5121323165296623}]",0.5313390613379106,0.49920243333079,0.46706580532366937,0.402792549309428,6000,200,10,600
300,pca,ccz,5,300s_pca_ccz_h5,-0.007086147392999398,0.509882108183079,-0.005816504934997524,0.5132752129978204,-0.003463254865124943,0.5072072518327719,-0.002123068703400788,0.5153061224489797,0.001340186161724155,0.00496307868959861,0.003693436231596736,0.996794634156405,0.9369566091225099,0.5157924159135376,0.11862032913845771,16128,500,SOL,0.0031341793763979275,"[{""asset"":""BTC"",""ar_r2"":-0.007853548160790869,""car_r2"":-0.006750781061861888,""own_r2"":-0.0025517556754304227,""cross_r2"":-0.002092782096934309,""cross_minus_own_r2"":0.00045897357849611353,""ar_hit"":0.5150584505646919,""car_hit"":0.5136714880126808,""own_hit"":0.5068357440063403,""cross_hit"":0.5139686942738261},{""asset"":""ETH"",""ar_r2"":-0.006663854200240182,""car_r2"":-0.008107796854439187,""own_r2"":-0.002869212363915574,""cross_r2"":-0.003368261134548467,""cross_minus_own_r2"":-0.0004990487706328928,""ar_hit"":0.516544481870418,""car_hit"":0.5159500693481276,""own_hit"":0.5153556568258372,""cross_hit"":0.5197146819893006},{""asset"":""SOL"",""ar_r2"":-0.006464976372560827,""car_r2"":-0.004353940589232996,""own_r2"":-0.004582597151764789,""cross_r2"":-0.0014484177753668614,""cross_minus_own_r2"":0.0031341793763979275,""ar_hit"":0.501287893798296,""car_hit"":0.5059441252229047,""own_hit"":0.49900931246284924,""cross_hit"":0.5053497127006142},{""asset"":""XRP"",""ar_r2"":-0.007362210838405714,""car_r2"":-0.004053501234456025,""own_r2"":-0.0038494542693889855,""cross_r2"":-0.0015828138067535136,""cross_minus_own_r2"":0.002266640462635472,""ar_hit"":0.5066376064989102,""car_hit"":0.5175351694075688,""own_hit"":0.507628294036061,""cross_hit"":0.5221914008321775}]",0.996794634156405,0.9668756216394575,0.9369566091225099,0.877118584088615,6000,200,10,1500
300,pca,ccz,10,300s_pca_ccz_h10,-0.009647976359984822,0.5141242937853107,-0.009760331490237029,0.5157845177916542,-0.004681000716634187,0.5050054514818119,-0.005092725307631385,0.5182872435325602,-0.0004117245909971978,0.004555251052353437,0.004667606182605644,2.335106999379254,2.2704116057753745,0.5191351755839435,0.12831295835755735,16128,500,SOL,0.002903620451448763,"[{""asset"":""BTC"",""ar_r2"":-0.013510909333849908,""car_r2"":-0.009668843213323619,""own_r2"":-0.0031995188358582283,""cross_r2"":-0.006878017834451189,""cross_minus_own_r2"":-0.0036784989985929606,""ar_hit"":0.5244325503023094,""car_hit"":0.5257210823669343,""own_hit"":0.5075825156110616,""cross_hit"":0.5255228466646843},{""asset"":""ETH"",""ar_r2"":-0.00869635326278173,""car_r2"":-0.013633934815030502,""own_r2"":-0.003946288776158768,""cross_r2"":-0.0066845141298033095,""cross_minus_own_r2"":-0.002738225353644541,""ar_hit"":0.5272078501338091,""car_hit"":0.52046783625731,""own_hit"":0.5154128258499355,""cross_hit"":0.5183863613836852},{""asset"":""SOL"",""ar_r2"":-0.008681966929571017,""car_r2"":-0.006287052002678539,""own_r2"":-0.005761810515356958,""cross_r2"":-0.0028581900639081947,""cross_minus_own_r2"":0.002903620451448763,""ar_hit"":0.495886609178313,""car_hit"":0.5052036871840618,""own_hit"":0.49568837347606304,""cross_hit"":0.5060957478441868},{""asset"":""XRP"",""ar_r2"":-0.007702675913736634,""car_r2"":-0.009451495929915454,""own_r2"":-0.005816384739162794,""cross_r2"":-0.003950179202362847,""cross_minus_own_r2"":0.0018662055367999475,""ar_hit"":0.5089701655268114,""car_hit"":0.511745465358311,""own_hit"":0.5013380909901873,""cross_hit"":0.5231440182376846}]",2.335106999379254,2.3027593025773143,2.2704116057753745,2.2057162121714935,6000,200,10,3000
300,pca,ccz,20,300s_pca_ccz_h20,-0.013519357627655604,0.5312034924099613,-0.015185654766138035,0.5258706220855244,-0.008653653589882015,0.521728346066078,-0.009127449942095966,0.5294176009524755,-0.000473796352213951,0.004391907685559637,0.006058204824042068,5.384718979914668,5.320721535322865,0.5294589074739536,0.1270546845181711,16128,500,SOL,0.006181901383578214,"[{""asset"":""BTC"",""ar_r2"":-0.01812603954347769,""car_r2"":-0.013693189557806296,""own_r2"":-0.008084515514042545,""cross_r2"":-0.012413789314804413,""cross_minus_own_r2"":-0.004329273800761868,""ar_hit"":0.5412243278102986,""car_hit"":0.5342791943645203,""own_hit"":0.5249528723087608,""cross_hit"":0.532592519099117},{""asset"":""ETH"",""ar_r2"":-0.012041767855332175,""car_r2"":-0.019436452894570966,""own_r2"":-0.0067642938495859894,""cross_r2"":-0.011894036310216682,""cross_minus_own_r2"":-0.005129742460630693,""ar_hit"":0.5341799781724378,""car_hit"":0.5323940867149519,""own_hit"":0.5304097628733009,""cross_hit"":0.531699573370374},{""asset"":""SOL"",""ar_r2"":-0.013527297255262694,""car_r2"":-0.012073649197738012,""own_r2"":-0.00973452367052885,""cross_r2"":-0.003552622286950635,""cross_minus_own_r2"":0.006181901383578214,""ar_hit"":0.5158249826371664,""car_hit"":0.5123524159142772,""own_hit"":0.5124516321063598,""cross_hit"":0.5156265502530013},{""asset"":""XRP"",""ar_r2"":-0.010382325856549857,""car_r2"":-0.015539327414436865,""own_r2"":-0.010031281325370678,""cross_r2"":-0.008649351856412135,""cross_minus_own_r2"":0.0013819294689585426,""ar_hit"":0.5335846810199425,""car_hit"":0.5244567913483481,""own_hit"":0.5190991169758905,""cross_hit"":0.5377517610874095}]",5.384718979914668,5.352720257618767,5.320721535322865,5.256724090731064,6000,200,10,6000
60,pca,ccz,5,60s_pca_ccz_h5,-0.004674610729367312,0.5081628823419028,-0.000957400374239914,0.5071777068868456,-0.00448849421746178,0.5016386081548401,-0.003090855363295786,0.5000301584322977,0.0013976388541659945,0.0015837553660715264,-0.002133454989055872,-0.19787923283636072,-1.3037294680754528,0.5015609503200793,0.2964706197608858,80640,500,ETH,0.0017609381761098941,"[{""asset"":""BTC"",""ar_r2"":-0.004266221748958188,""car_r2"":9.165210383965672e-06,""own_r2"":-0.0038263091972194907,""cross_r2"":-0.002086114956430407,""cross_minus_own_r2"":0.0017401942407890836,""ar_hit"":0.5090475296893011,""car_hit"":0.5124922928450795,""own_hit"":0.5039541055679168,""cross_hit"":0.49912875640028953},{""asset"":""ETH"",""ar_r2"":-0.0058397743675813185,""car_r2"":-0.0014460020564581733,""own_r2"":-0.005092606202323324,""cross_r2"":-0.00333166802621343,""cross_minus_own_r2"":0.0017609381761098941,""ar_hit"":0.5103879044580865,""car_hit"":0.5065544326193604,""own_hit"":0.5028013832667614,""cross_hit"":0.5042757955124253},{""asset"":""SOL"",""ar_r2"":-0.0038954334279586167,""car_r2"":-0.0010459577419765775,""own_r2"":-0.003804657282417301,""cross_r2"":-0.003449018988181729,""cross_minus_own_r2"":0.0003556382942355718,""ar_hit"":0.5048387529153151,""car_hit"":0.5056295740288985,""own_hit"":0.5002814787014449,""cross_hit"":0.49903493016647454},{""asset"":""XRP"",""ar_r2"":-0.004697013372971126,""car_r2"":-0.0013468069089088708,""own_r2"":-0.0052304041878870056,""cross_r2"":-0.003496619482357577,""cross_minus_own_r2"":0.0017337847055294286,""ar_hit"":0.5083773423049085,""car_hit"":0.5040345280540439,""own_hit"":0.4995174650832373,""cross_hit"":0.4976811516500013}]",-0.19787923283636072,-0.7508043504559069,-1.3037294680754528,-2.409579703314545,6000,200,10,300
60,best,low,5,60s_best_low_h5,-0.001181282177378895,0.5101094690016481,-0.0006169188138420989,0.5068769847118567,-0.001145008894609445,0.5039694237133707,-0.0008699719840368769,0.5029846046654964,0.00027503691057256807,0.00031131019334201815,-0.000253053170194778,0.23876332465889638,-0.41938396055345806,0.505696599982058,0.17638079144888102,80640,500,BTC,0.000369074001292935,"[{""asset"":""BTC"",""ar_r2"":-0.000261071562472015,""car_r2"":0.00014451422539984993,""own_r2"":-0.0009387498271222761,""cross_r2"":-0.0005696758258293411,""cross_minus_own_r2"":0.000369074001292935,""ar_hit"":0.5152278482708721,""car_hit"":0.5092117427947422,""own_hit"":0.5071349135101094,""cross_hit"":0.5037181943644232},{""asset"":""ETH"",""ar_r2"":-0.001392225948007031,""car_r2"":-0.0008171846095921254,""own_r2"":-0.0011713539166517961,""cross_r2"":-0.0009675226945329296,""cross_minus_own_r2"":0.0002038312221188665,""ar_hit"":0.5138075650181555,""car_hit"":0.510457840365522,""own_hit"":0.5060228049254352,""cross_hit"":0.506170192810151},{""asset"":""SOL"",""ar_r2"":-0.0012250545760323917,""car_r2"":-0.0006908580375784013,""own_r2"":-0.0012824046345412121,""cross_r2"":-0.0010764687124458217,""cross_minus_own_r2"":0.00020593592209539047,""ar_hit"":0.5053260621976874,""car_hit"":0.502860664853349,""own_hit"":0.5005694531909477,""cross_hit"":0.4990687765465679},{""asset"":""XRP"",""ar_r2"":-0.0018467766230041427,""car_r2"":-0.001104146833597719,""own_r2"":-0.0011875272001224957,""cross_r2"":-0.0008662207033394154,""cross_minus_own_r2"":0.0003213064967830803,""ar_hit"":0.5060764005198772,""car_hit"":0.5049776908338135,""own_hit"":0.5021505232269907,""cross_hit"":0.5029812549408439}]",0.23876332465889638,-0.09031031794728073,-0.41938396055345806,-1.0775312457658128,6000,200,10,300
5,pca,ccz,1,5s_pca_ccz_h1,-0.0022614962459988064,0.29402797275516035,0.0006498737611491667,0.3109361514064368,0.002558797673146568,0.3133928664274944,0.005818085840672255,0.324857016586076,0.003259288167525687,0.008079582086671061,0.005168212079523088,12.000303662363002,-37.472067763511475,0.37020986809572176,1.0289113222836799,967680,4838,SOL,0.007410357083745378,"[{""asset"":""BTC"",""ar_r2"":-0.0017321327295725109,""car_r2"":0.0036201659096128935,""own_r2"":0.007622817477801913,""cross_r2"":0.008619988669971934,""cross_minus_own_r2"":0.000997171192170021,""ar_hit"":0.2972671970051474,""car_hit"":0.31940414911870224,""own_hit"":0.33312327769978684,""cross_hit"":0.33478084542193104},{""asset"":""ETH"",""ar_r2"":-0.0032790727796054853,""car_r2"":-0.003978168363364398,""own_r2"":0.0027439434220221104,""cross_r2"":0.0017540284680095386,""cross_minus_own_r2"":-0.0009899149540125718,""ar_hit"":0.3386159205532158,""car_hit"":0.35145427130452866,""own_hit"":0.36789476420735195,""cross_hit"":0.36717620755992303},{""asset"":""SOL"",""ar_r2"":-0.0018613629198880322,""car_r2"":0.0032083042984563104,""own_r2"":-0.00043247097499787834,""cross_r2"":0.0069778861087475,""cross_minus_own_r2"":0.007410357083745378,""ar_hit"":0.26287838610721154,""car_hit"":0.2815795767690948,""own_hit"":0.26736858524411167,""cross_hit"":0.293095200956689},{""asset"":""XRP"",""ar_r2"":-0.0021734165549291973,""car_r2"":-0.0002508068001081387,""own_r2"":0.0003009007677601261,""cross_r2"":0.005920440115960046,""cross_minus_own_r2"":0.00561953934819992,""ar_hit"":0.2773503873550668,""car_hit"":0.2913066084334217,""own_hit"":0.28518483855872717,""cross_hit"":0.30437581240576095}]",12.000303662363002,-12.735882050574235,-37.472067763511475,-86.94443918938595,6000,200,10,5
300,pca,ccz,2,300s_pca_ccz_h2,-0.009157228128703176,0.5062991524776667,-0.004250293037467268,0.5110712376880202,-0.006072038880799657,0.5034740780331374,-0.0021611149291486664,0.5102695273726808,0.003910923951650991,0.00699611319955451,0.002089178108318601,0.6692561736826674,0.4804834123264368,0.5121598612137372,0.28837879828327323,16128,500,XRP,0.004925024165963299,"[{""asset"":""BTC"",""ar_r2"":-0.009830989530663858,""car_r2"":-0.003857884987524818,""own_r2"":-0.005502720790455884,""cross_r2"":-0.0027386940051019604,""cross_minus_own_r2"":0.0027640267853539235,""ar_hit"":0.511109414369703,""car_hit"":0.5198136977933878,""own_hit"":0.5061464457509354,""cross_hit"":0.5124837749102849},{""asset"":""ETH"",""ar_r2"":-0.008430110824162895,""car_r2"":-0.004794682706012798,""own_r2"":-0.00565210321072529,""cross_r2"":-0.0022657179216485357,""cross_minus_own_r2"":0.0033863852890767543,""ar_hit"":0.5085134000152707,""car_hit"":0.5112621210964343,""own_hit"":0.5039321982133314,""cross_hit"":0.5140871955409636},{""asset"":""SOL"",""ar_r2"":-0.008599377322810353,""car_r2"":-0.004211733341942692,""own_r2"":-0.006523096929047512,""cross_r2"":-0.001954837362837525,""cross_minus_own_r2"":0.004568259566209987,""ar_hit"":0.501794304039093,""car_hit"":0.5050011453004505,""own_hit"":0.5014888905856303,""cross_hit"":0.5049247919370848},{""asset"":""XRP"",""ar_r2"":-0.009768434837175599,""car_r2"":-0.004136871114388763,""own_r2"":-0.0066102345929699435,""cross_r2"":-0.0016852104270066448,""cross_minus_own_r2"":0.004925024165963299,""ar_hit"":0.5037794914866,""car_hit"":0.5082079865618081,""own_hit"":0.5023287775826525,""cross_hit"":0.5095823471023898}]",0.6692561736826674,0.5748697930045521,0.4804834123264368,0.29171065097020615,3000,200,20,600
300,best,ccz,2,300s_best_ccz_h2,-0.009157228128703176,0.5062991524776667,-0.004250293037467268,0.5110712376880202,-0.005833218898001258,0.5032450179430403,-0.0014131510550468018,0.5072726578605788,0.004420067842954456,0.007744077073656375,0.0028371419824204658,0.6229364756479776,0.4688395745077375,0.5097111399764953,0.2354062040028109,16128,500,XRP,0.006669016962915109,"[{""asset"":""BTC"",""ar_r2"":-0.009830989530663858,""car_r2"":-0.003857884987524818,""own_r2"":-0.005510272319382947,""cross_r2"":-0.001848230740878476,""cross_minus_own_r2"":0.0036620415785044713,""ar_hit"":0.511109414369703,""car_hit"":0.5198136977933878,""own_hit"":0.5031686645796747,""cross_hit"":0.5150797892647171},{""asset"":""ETH"",""ar_r2"":-0.008430110824162895,""car_r2"":-0.004794682706012798,""own_r2"":-0.005230627646028774,""cross_r2"":-0.0015978375623157959,""cross_minus_own_r2"":0.003632790083712978,""ar_hit"":0.5085134000152707,""car_hit"":0.5112621210964343,""own_hit"":0.5022524242192868,""cross_hit"":0.5090478735588303},{""asset"":""SOL"",""ar_r2"":-0.008599377322810353,""car_r2"":-0.004211733341942692,""own_r2"":-0.004670302802978199,""cross_r2"":-0.0009538800562929328,""cross_minus_own_r2"":0.003716422746685266,""ar_hit"":0.501794304039093,""car_hit"":0.5050011453004505,""own_hit"":0.5029396044895778,""cross_hit"":0.5023287775826525},{""asset"":""XRP"",""ar_r2"":-0.009768434837175599,""car_r2"":-0.004136871114388763,""own_r2"":-0.007921672823615111,""cross_r2"":-0.0012526558607000027,""cross_minus_own_r2"":0.006669016962915109,""ar_hit"":0.5037794914866,""car_hit"":0.5082079865618081,""own_hit"":0.5046193784836221,""cross_hit"":0.5026341910361152}]",0.6229364756479776,0.5458880250778575,0.4688395745077375,0.31474267336749745,3000,200,20,600
300,sum,ccz,2,300s_sum_ccz_h2,-0.009157228128703176,0.5062991524776667,-0.004250293037467268,0.5110712376880202,-0.0059793280892910805,0.5032068412613576,-0.0016577954587094768,0.5096205237840727,0.004321532630581604,0.0074994326699937,0.002592497578757791,0.7042785113641629,0.5684007119692349,0.5117260942705413,0.20757378459353484,16128,500,XRP,0.005793306506437501,"[{""asset"":""BTC"",""ar_r2"":-0.009830989530663858,""car_r2"":-0.003857884987524818,""own_r2"":-0.005333676722570235,""cross_r2"":-0.0020428432061514457,""cross_minus_own_r2"":0.0032908335164187896,""ar_hit"":0.511109414369703,""car_hit"":0.5198136977933878,""own_hit"":0.5028632511262121,""cross_hit"":0.5153852027181798},{""asset"":""ETH"",""ar_r2"":-0.008430110824162895,""car_r2"":-0.004794682706012798,""own_r2"":-0.0054982798584195525,""cross_r2"":-0.001997137683549477,""cross_minus_own_r2"":0.0035011421748700755,""ar_hit"":0.5085134000152707,""car_hit"":0.5112621210964343,""own_hit"":0.5056119722073757,""cross_hit"":0.511109414369703},{""asset"":""SOL"",""ar_r2"":-0.008599377322810353,""car_r2"":-0.004211733341942692,""own_r2"":-0.006085146392793783,""cross_r2"":-0.0013842980681937345,""cross_minus_own_r2"":0.004700848324600049,""ar_hit"":0.501794304039093,""car_hit"":0.5050011453004505,""own_hit"":0.503550431396503,""cross_hit"":0.5032450179430404},{""asset"":""XRP"",""ar_r2"":-0.009768434837175599,""car_r2"":-0.004136871114388763,""own_r2"":-0.007000209383380751,""cross_r2"":-0.00120690287694325,""cross_minus_own_r2"":0.005793306506437501,""ar_hit"":0.5037794914866,""car_hit"":0.5082079865618081,""own_hit"":0.5008017103153394,""cross_hit"":0.5087424601053676}]",0.7042785113641629,0.636339611666699,0.5684007119692349,0.432522912574307,3000,200,20,600
300,distance,ccz,2,300s_distance_ccz_h2,-0.009157228128703176,0.5062991524776667,-0.004250293037467268,0.5110712376880202,-0.005980536091389821,0.5022524242192868,-0.0015650060828734658,0.5099068488966938,0.004415530008516355,0.007592222045829711,0.002685286954593802,0.7515879212424581,0.6267471722476392,0.5118082593987362,0.1907130293229742,16128,500,XRP,0.006003849791765381,"[{""asset"":""BTC"",""ar_r2"":-0.009830989530663858,""car_r2"":-0.003857884987524818,""own_r2"":-0.0054758515301447375,""cross_r2"":-0.001987772005616506,""cross_minus_own_r2"":0.0034880795245282314,""ar_hit"":0.511109414369703,""car_hit"":0.5198136977933878,""own_hit"":0.5041612583034283,""cross_hit"":0.5152324959914484},{""asset"":""ETH"",""ar_r2"":-0.008430110824162895,""car_r2"":-0.004794682706012798,""own_r2"":-0.0052611460884233185,""cross_r2"":-0.001590524811395655,""cross_minus_own_r2"":0.0036706212770276636,""ar_hit"":0.5085134000152707,""car_hit"":0.5112621210964343,""own_hit"":0.5014125372222646,""cross_hit"":0.5124074215469191},{""asset"":""SOL"",""ar_r2"":-0.008599377322810353,""car_r2"":-0.004211733341942692,""own_r2"":-0.005763625182128029,""cross_r2"":-0.0012640557413838849,""cross_minus_own_r2"":0.0044995694407441444,""ar_hit"":0.501794304039093,""car_hit"":0.5050011453004505,""own_hit"":0.5016415973123616,""cross_hit"":0.5036267847598687},{""asset"":""XRP"",""ar_r2"":-0.009768434837175599,""car_r2"":-0.004136871114388763,""own_r2"":-0.007421521564863198,""cross_r2"":-0.0014176717730978172,""cross_minus_own_r2"":0.006003849791765381,""ar_hit"":0.5037794914866,""car_hit"":0.5082079865618081,""own_hit"":0.501794304039093,""cross_hit"":0.5083606932885394}]",0.7515879212424581,0.6891675467450488,0.6267471722476392,0.5019064232528204,3000,200,20,600
300,pca,ccz,5,300s_pca_ccz_h5,-0.014584509324260642,0.5044295096990988,-0.008542347243880755,0.5041049335573545,-0.010709250207754872,0.5037421719871696,-0.0062445954386518565,0.5121429662440813,0.004464654769103016,0.008339913885608785,0.002297751805228898,1.1469450323808648,1.060938470389214,0.5120353127801918,0.13141807929047444,16128,500,SOL,0.0076972423679735336,"[{""asset"":""BTC"",""ar_r2"":-0.0172599609731392,""car_r2"":-0.008141900083744824,""own_r2"":-0.009801360058717234,""cross_r2"":-0.005575692033973567,""cross_minus_own_r2"":0.004225668024743667,""ar_hit"":0.510844661677104,""car_hit"":0.5012219337100963,""own_hit"":0.49221017259813654,""cross_hit"":0.5143577210936306},{""asset"":""ETH"",""ar_r2"":-0.011682771540184378,""car_r2"":-0.01052814267385993,""own_r2"":-0.010409304464811031,""cross_r2"":-0.005371175732628242,""cross_minus_own_r2"":0.0050381287321827894,""ar_hit"":0.505727814266076,""car_hit"":0.5063387811211242,""own_hit"":0.5129830456697724,""cross_hit"":0.5166488468000611},{""asset"":""SOL"",""ar_r2"":-0.012866268616251064,""car_r2"":-0.007468004835688102,""own_r2"":-0.012428665830066965,""cross_r2"":-0.0047314234620934315,""cross_minus_own_r2"":0.0076972423679735336,""ar_hit"":0.5028257217045975,""car_hit"":0.5021383839926684,""own_hit"":0.5016801588513823,""cross_hit"":0.5016037879945013},{""asset"":""XRP"",""ar_r2"":-0.016529036167467925,""car_r2"":-0.008031341382230162,""own_r2"":-0.010197670477424259,""cross_r2"":-0.009300090525912186,""cross_minus_own_r2"":0.000897579951512073,""ar_hit"":0.4983198411486177,""car_hit"":0.5067206354055293,""own_hit"":0.5080953108293875,""cross_hit"":0.515961509088132}]",1.1469450323808648,1.1039417513850391,1.060938470389214,0.9749319083975627,3000,200,20,1500
