bar_s,scheme,lagset,lag_windows,horizon,horizon_seconds,train,levels,kind,own_r2,car_r2,cross_r2,cross_minus_own_r2,cross_minus_car_r2,own_hit,car_hit,cross_hit,pnl_net,pnl_gross,pnl_net_0p25bp,pnl_net_0p5bp,pnl_net_1p0bp,pnl_hit,turnover,frac_traded,best_asset,best_asset_cross_minus_own_r2,asset_metrics_json
300,pca,ccz_short,"1,2,3,5",5,1500,6000,10,real,-0.0020668001342798448,-0.001971193067346,-0.0014943147876537166,0.0005724853466261282,0.00047687827969228325,0.5099071054452021,0.5139835952169187,0.514428303192015,1.27851075152862,1.3548838731400432,1.316697312334332,1.27851075152862,1.2021376299171969,0.516479989730094,0.1510245632023399,0.9983191615582361,XRP,0.0019347299941716578,"[{""asset"":""BTC"",""own_r2"":-0.0018122704903562603,""car_r2"":-0.0018575551012314229,""cross_r2"":-0.0023299086856030105,""cross_minus_own_r2"":-0.0005176381952467501,""cross_minus_car_r2"":-0.0004723535843715876,""own_hit"":0.5099318114438186,""car_hit"":0.511710643344204,""cross_hit"":0.511710643344204,""n"":10119},{""asset"":""ETH"",""own_r2"":-0.0012783079791325314,""car_r2"":-0.002003776499955645,""cross_r2"":-0.0013717326331297297,""cross_minus_own_r2"":-9.342465399719835e-05,""cross_minus_car_r2"":0.0006320438668259154,""own_hit"":0.5176400830121554,""car_hit"":0.5180353789900187,""cross_hit"":0.5201106828738018,""n"":10119},{""asset"":""SOL"",""own_r2"":-0.00215188619083051,""car_r2"":-0.002045473301988787,""cross_r2"":-0.0011856119492537065,""cross_minus_own_r2"":0.0009662742415768033,""cross_minus_car_r2"":0.0008598613527350807,""own_hit"":0.4987647000691768,""car_hit"":0.503409427809072,""cross_hit"":0.502717659847811,""n"":10119},{""asset"":""XRP"",""own_r2"":-0.0030247358768000776,""car_r2"":-0.0019779673662081443,""cross_r2"":-0.0010900058826284198,""cross_minus_own_r2"":0.0019347299941716578,""cross_minus_car_r2"":0.0008879614835797245,""own_hit"":0.5132918272556577,""car_hit"":0.5227789307243799,""cross_hit"":0.5231742267022433,""n"":10119}]"
300,pca,ccz_short,"1,2,3,5",5,1500,6000,10,placebo,-0.0020668001342798448,-0.001971193067346,-0.002906037063188649,-0.0008392369289088042,-0.0009348439958426491,0.5099071054452021,0.5139835952169187,0.5074000610314312,0.9637555278430515,1.0702930757963474,1.0170243018196996,0.9637555278430515,0.8572179798897557,0.5082827419994509,0.21684825555321796,1.0,BTC,0.00010292129479427814,"[{""asset"":""BTC"",""own_r2"":-0.0018122704903562603,""car_r2"":-0.0018575551012314229,""cross_r2"":-0.0017093491955619822,""cross_minus_own_r2"":0.00010292129479427814,""cross_minus_car_r2"":0.0001482059056694407,""own_hit"":0.5099318114438186,""car_hit"":0.511710643344204,""cross_hit"":0.5127657410232936,""n"":9831},{""asset"":""ETH"",""own_r2"":-0.0012783079791325314,""car_r2"":-0.002003776499955645,""cross_r2"":-0.001360921357380418,""cross_minus_own_r2"":-8.261337824788662e-05,""cross_minus_car_r2"":0.0006428551425752271,""own_hit"":0.5176400830121554,""car_hit"":0.5180353789900187,""cross_hit"":0.5149018411148408,""n"":9831},{""asset"":""SOL"",""own_r2"":-0.00215188619083051,""car_r2"":-0.002045473301988787,""cross_r2"":-0.005469966559588757,""cross_minus_own_r2"":-0.003318080368758247,""cross_minus_car_r2"":-0.00342449325759997,""own_hit"":0.4987647000691768,""car_hit"":0.503409427809072,""cross_hit"":0.4967958498626793,""n"":9831},{""asset"":""XRP"",""own_r2"":-0.0030247358768000776,""car_r2"":-0.0019779673662081443,""cross_r2"":-0.0030839111402234387,""cross_minus_own_r2"":-5.91752634233611e-05,""cross_minus_car_r2"":-0.0011059437740152944,""own_hit"":0.5132918272556577,""car_hit"":0.5227789307243799,""cross_hit"":0.505136812124911,""n"":9831}]"
300,pca,ccz_short,"1,2,3,5",10,3000,6000,10,real,-0.003020736861698181,-0.0020783498618230367,-0.0025745400026859766,0.0004461968590122045,-0.0004961901408629399,0.5114198141190429,0.5176982400632786,0.5163881748071979,2.6143815673053514,2.6516303573921576,2.633005962348754,2.6143815673053514,2.5771327772185457,0.5173936899862825,0.07369431217094849,1.0,SOL,0.0016929091770634397,"[{""asset"":""BTC"",""own_r2"":-0.002995989734465576,""car_r2"":-0.0015158814092959272,""cross_r2"":-0.0039917804285583,""cross_minus_own_r2"":-0.0009957906940927241,""cross_minus_car_r2"":-0.002475899019262373,""own_hit"":0.5141388174807198,""car_hit"":0.5179948586118251,""cross_hit"":0.5152264188253906,""n"":10114},{""asset"":""ETH"",""own_r2"":-0.002861378688163718,""car_r2"":-0.0035567936239360165,""cross_r2"":-0.0026856401758179604,""cross_minus_own_r2"":0.00017573851234575777,""cross_minus_car_r2"":0.0008711534481180561,""own_hit"":0.5197745699031046,""car_hit"":0.5202689341506822,""cross_hit"":0.5203678070001977,""n"":10114},{""asset"":""SOL"",""own_r2"":-0.003558881135069525,""car_r2"":-0.0016093766836657863,""cross_r2"":-0.0018659719580060852,""cross_minus_own_r2"":0.0016929091770634397,""cross_minus_car_r2"":-0.00025659527434029883,""own_hit"":0.49278228198536683,""car_hit"":0.5058334981214159,""cross_hit"":0.5037571682815899,""n"":10114},{""asset"":""XRP"",""own_r2"":-0.0026666978890939053,""car_r2"":-0.0016313477303944168,""cross_r2"":-0.0017547674483615605,""cross_minus_own_r2"":0.0009119304407323447,""cross_minus_car_r2"":-0.00012341971796714368,""own_hit"":0.5189835871069804,""car_hit"":0.5266956693691912,""cross_hit"":0.5262013051216136,""n"":10114}]"
300,pca,ccz_short,"1,2,3,5",10,3000,6000,10,placebo,-0.003020736861698181,-0.0020783498618230367,-0.0020299493571366845,0.0009907875045614967,4.8400504686352264e-05,0.5114198141190429,0.5176982400632786,0.5157744758803176,3.0574091924307245,3.0957886870453186,3.0765989397380213,3.0574091924307245,3.019029697816131,0.5162673680599233,0.07815801774685574,0.9995927095000509,SOL,0.0023697140462235478,"[{""asset"":""BTC"",""own_r2"":-0.002995989734465576,""car_r2"":-0.0015158814092959272,""cross_r2"":-0.0022586272865936508,""cross_minus_own_r2"":0.0007373624478719254,""cross_minus_car_r2"":-0.0007427458772977236,""own_hit"":0.5141388174807198,""car_hit"":0.5179948586118251,""cross_hit"":0.5173010380622838,""n"":9826},{""asset"":""ETH"",""own_r2"":-0.002861378688163718,""car_r2"":-0.0035567936239360165,""cross_r2"":-0.0018798815818281689,""cross_minus_own_r2"":0.0009814971063355493,""cross_minus_car_r2"":0.0016769120421078476,""own_hit"":0.5197745699031046,""car_hit"":0.5202689341506822,""cross_hit"":0.5218807246081824,""n"":9826},{""asset"":""SOL"",""own_r2"":-0.003558881135069525,""car_r2"":-0.0016093766836657863,""cross_r2"":-0.001189167088845977,""cross_minus_own_r2"":0.0023697140462235478,""cross_minus_car_r2"":0.00042020959481980924,""own_hit"":0.49278228198536683,""car_hit"":0.5058334981214159,""cross_hit"":0.5008141664970487,""n"":9826},{""asset"":""XRP"",""own_r2"":-0.0026666978890939053,""car_r2"":-0.0016313477303944168,""cross_r2"":-0.002792121471278941,""cross_minus_own_r2"":-0.0001254235821850358,""cross_minus_car_r2"":-0.0011607737408845242,""own_hit"":0.5189835871069804,""car_hit"":0.5266956693691912,""cross_hit"":0.5231019743537554,""n"":9826}]"
300,pca,ccz_short,"1,2,3,5",20,6000,6000,10,real,-0.005063779180047467,-0.005096197121100432,-0.006145112121379859,-0.0010813329413323913,-0.0010489150002794267,0.5208085906571654,0.5226890340459224,0.5207343626286619,4.223800812003275,4.279308088323698,4.2515544501634865,4.223800812003275,4.168293535682853,0.521584379925764,0.1099262824446427,1.0,SOL,-0.00023470489815879958,"[{""asset"":""BTC"",""own_r2"":-0.006495528901099723,""car_r2"":-0.007911150010230017,""cross_r2"":-0.007632228029436305,""cross_minus_own_r2"":-0.0011366991283365824,""cross_minus_car_r2"":0.00027892198079371155,""own_hit"":0.5206848772763262,""car_hit"":0.523258115597783,""cross_hit"":0.5267220902612827,""n"":10104},{""asset"":""ETH"",""own_r2"":-0.00507601215484077,""car_r2"":-0.0067881420266791,""cross_r2"":-0.007335641654289793,""cross_minus_own_r2"":-0.002259629499449023,""cross_minus_car_r2"":-0.0005474996276106925,""own_hit"":0.5283056215360253,""car_hit"":0.5235550277117973,""cross_hit"":0.5239509105304829,""n"":10104},{""asset"":""SOL"",""own_r2"":-0.005087746172160568,""car_r2"":-0.0027678336916217017,""cross_r2"":-0.005322451070319367,""cross_minus_own_r2"":-0.00023470489815879958,""cross_minus_car_r2"":-0.0025546173786976656,""own_hit"":0.5037608867775138,""car_hit"":0.51256927949327,""cross_hit"":0.5004948535233571,""n"":10104},{""asset"":""XRP"",""own_r2"":-0.003595829492088809,""car_r2"":-0.002917662755870909,""cross_r2"":-0.004290127731473969,""cross_minus_own_r2"":-0.0006942982393851604,""cross_minus_car_r2"":-0.0013724649756030605,""own_hit"":0.5304829770387965,""car_hit"":0.5313737133808393,""cross_hit"":0.5317695961995249,""n"":10104}]"
300,pca,ccz_short,"1,2,3,5",20,6000,6000,10,placebo,-0.005063779180047467,-0.005096197121100432,-0.006745644348459479,-0.0016818651684120112,-0.0016494472273590466,0.5208085906571654,0.5226890340459224,0.5201202118989405,4.126593362322998,4.197744436894382,4.162168899608689,4.126593362322998,4.055442287751613,0.5203423833088137,0.14504347073975019,0.9998980735908674,BTC,0.0005299873202371241,"[{""asset"":""BTC"",""own_r2"":-0.006495528901099723,""car_r2"":-0.007911150010230017,""cross_r2"":-0.005965541580862599,""cross_minus_own_r2"":0.0005299873202371241,""cross_minus_car_r2"":0.001945608429367418,""own_hit"":0.5206848772763262,""car_hit"":0.523258115597783,""cross_hit"":0.5258761206193969,""n"":9816},{""asset"":""ETH"",""own_r2"":-0.00507601215484077,""car_r2"":-0.0067881420266791,""cross_r2"":-0.007783514817699455,""cross_minus_own_r2"":-0.002707502662858685,""cross_minus_car_r2"":-0.0009953727910203547,""own_hit"":0.5283056215360253,""car_hit"":0.5235550277117973,""cross_hit"":0.5239405052974735,""n"":9816},{""asset"":""SOL"",""own_r2"":-0.005087746172160568,""car_r2"":-0.0027678336916217017,""cross_r2"":-0.007234321874344474,""cross_minus_own_r2"":-0.002146575702183906,""cross_minus_car_r2"":-0.004466488182722772,""own_hit"":0.5037608867775138,""car_hit"":0.51256927949327,""cross_hit"":0.5060105949470253,""n"":9816},{""asset"":""XRP"",""own_r2"":-0.003595829492088809,""car_r2"":-0.002917662755870909,""cross_r2"":-0.005999199120931387,""cross_minus_own_r2"":-0.0024033696288425777,""cross_minus_car_r2"":-0.0030815363650604777,""own_hit"":0.5304829770387965,""car_hit"":0.5313737133808393,""cross_hit"":0.5246536267318663,""n"":9816}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",2,600,3000,10,real,-0.007161916740206387,-0.004288419783334496,-0.0020969638275482594,0.005064952912658127,0.0021914559557862368,0.5031304878979919,0.5116057112315797,0.5099832022600596,0.45569433483880883,0.6089207549567341,0.5323075448977715,0.45569433483880883,0.30246791472088363,0.5112562846254843,0.23407641325683665,0.999083409715857,XRP,0.00615877148157451,"[{""asset"":""BTC"",""own_r2"":-0.007533148801418976,""car_r2"":-0.004214560363738684,""cross_r2"":-0.0026499581893524304,""cross_minus_own_r2"":0.004883190612066546,""cross_minus_car_r2"":0.0015646021743862537,""own_hit"":0.49881652286783235,""car_hit"":0.5204245247003131,""cross_hit"":0.514010842177598,""n"":13097},{""asset"":""ETH"",""own_r2"":-0.0070855409041581385,""car_r2"":-0.0046067807094982705,""cross_r2"":-0.0019717280289244243,""cross_minus_own_r2"":0.005113812875233714,""cross_minus_car_r2"":0.002635052680573846,""own_hit"":0.5028632511262121,""car_hit"":0.511109414369703,""cross_hit"":0.5118729480033596,""n"":13097},{""asset"":""SOL"",""own_r2"":-0.0058106615558979335,""car_r2"":-0.003991142631989852,""cross_r2"":-0.0017066248741401946,""cross_minus_own_r2"":0.004104036681757739,""cross_minus_car_r2"":0.002284517757849658,""own_hit"":0.5066809192944949,""car_hit"":0.5060700923875697,""cross_hit"":0.5054592654806445,""n"":13097},{""asset"":""XRP"",""own_r2"":-0.008218315699350498,""car_r2"":-0.0043411954281111775,""cross_r2"":-0.002059544217775988,""cross_minus_own_r2"":0.00615877148157451,""cross_minus_car_r2"":0.0022816512103351894,""own_hit"":0.5041612583034283,""car_hit"":0.5088188134687333,""cross_hit"":0.5085897533786363,""n"":13097}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",2,600,3000,10,placebo,-0.007161916740206387,-0.004288419783334496,-0.0021647110753743593,0.004997205664832027,0.002123708707960137,0.5031304878979919,0.5116057112315797,0.5067530642516981,-0.07079344323320058,0.23749113775020847,0.08334884725850397,-0.07079344323320058,-0.3790780242166095,0.507178317456058,0.4815441752318166,0.9707122774133083,XRP,0.0063802875351504085,"[{""asset"":""BTC"",""own_r2"":-0.007533148801418976,""car_r2"":-0.004214560363738684,""cross_r2"":-0.0024158310193538313,""cross_minus_own_r2"":0.005117317782065145,""cross_minus_car_r2"":0.0017987293443848529,""own_hit"":0.49881652286783235,""car_hit"":0.5204245247003131,""cross_hit"":0.5057381528612694,""n"":12809},{""asset"":""ETH"",""own_r2"":-0.0070855409041581385,""car_r2"":-0.0046067807094982705,""cross_r2"":-0.002516804317211019,""cross_minus_own_r2"":0.00456873658694712,""cross_minus_car_r2"":0.0020899763922872516,""own_hit"":0.5028632511262121,""car_hit"":0.511109414369703,""cross_hit"":0.5112811304551487,""n"":12809},{""asset"":""SOL"",""own_r2"":-0.0058106615558979335,""car_r2"":-0.003991142631989852,""cross_r2"":-0.0018881808007324974,""cross_minus_own_r2"":0.003922480755165436,""cross_minus_car_r2"":0.002102961831257355,""own_hit"":0.5066809192944949,""car_hit"":0.5060700923875697,""cross_hit"":0.505035521898665,""n"":12809},{""asset"":""XRP"",""own_r2"":-0.008218315699350498,""car_r2"":-0.0043411954281111775,""cross_r2"":-0.0018380281642000895,""cross_minus_own_r2"":0.0063802875351504085,""cross_minus_car_r2"":0.002503167263911088,""own_hit"":0.5041612583034283,""car_hit"":0.5088188134687333,""cross_hit"":0.5049574517917089,""n"":12809}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",5,1500,3000,10,real,-0.012802015111051779,-0.00902044094998633,-0.005303443773093275,0.007498571337958504,0.0037169971768930554,0.49998090728577976,0.5045249732702002,0.5120093172445395,1.4100044470508215,1.489310461553629,1.4496574543022251,1.4100044470508215,1.330698432548014,0.5128890938436708,0.12117963863214554,0.99992359996944,SOL,0.008471978131343372,"[{""asset"":""BTC"",""own_r2"":-0.012300564064048114,""car_r2"":-0.009056022736769531,""cross_r2"":-0.005248538804988323,""cross_minus_own_r2"":0.007052025259059791,""cross_minus_car_r2"":0.003807483931781208,""own_hit"":0.4886207423247289,""car_hit"":0.5016801588513823,""cross_hit"":0.5130594165266534,""n"":13094},{""asset"":""ETH"",""own_r2"":-0.012180516022638699,""car_r2"":-0.010585395731509628,""cross_r2"":-0.003877381882236408,""cross_minus_own_r2"":0.00830313414040229,""cross_minus_car_r2"":0.00670801384927322,""own_hit"":0.5064151519780052,""car_hit"":0.5071788605468154,""cross_hit"":0.5168015885138231,""n"":13094},{""asset"":""SOL"",""own_r2"":-0.01336812944086252,""car_r2"":-0.007329301336851168,""cross_r2"":-0.004896151309519148,""cross_minus_own_r2"":0.008471978131343372,""cross_minus_car_r2"":0.0024331500273320206,""own_hit"":0.5023674965633115,""car_hit"":0.5008400794256912,""cross_hit"":0.5035894302734076,""n"":13094},{""asset"":""XRP"",""own_r2"":-0.013358850916657783,""car_r2"":-0.009111043994814993,""cross_r2"":-0.0071917030956292205,""cross_minus_own_r2"":0.006167147821028562,""cross_minus_car_r2"":0.001919340899185773,""own_hit"":0.5025202382770735,""car_hit"":0.5084007942569115,""cross_hit"":0.5145868336642737,""n"":13094}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",5,1500,3000,10,placebo,-0.012802015111051779,-0.00902044094998633,-0.007050708255270988,0.005751306855780791,0.0019697326947153426,0.49998090728577976,0.5045249732702002,0.5059347181008902,0.2544098720019906,0.41219457727768016,0.3333022246398355,0.2544098720019906,0.09662516672630084,0.5061432355896592,0.24651934266961908,0.9916412780251543,ETH,0.006612875012184549,"[{""asset"":""BTC"",""own_r2"":-0.012300564064048114,""car_r2"":-0.009056022736769531,""cross_r2"":-0.007142500977176391,""cross_minus_own_r2"":0.0051580630868717225,""cross_minus_car_r2"":0.0019135217595931397,""own_hit"":0.4886207423247289,""car_hit"":0.5016801588513823,""cross_hit"":0.5026550054661877,""n"":12806},{""asset"":""ETH"",""own_r2"":-0.012180516022638699,""car_r2"":-0.010585395731509628,""cross_r2"":-0.00556764101045415,""cross_minus_own_r2"":0.006612875012184549,""cross_minus_car_r2"":0.0050177547210554785,""own_hit"":0.5064151519780052,""car_hit"":0.5071788605468154,""cross_hit"":0.5078869280024988,""n"":12806},{""asset"":""SOL"",""own_r2"":-0.01336812944086252,""car_r2"":-0.007329301336851168,""cross_r2"":-0.008540039397917143,""cross_minus_own_r2"":0.004828090042945377,""cross_minus_car_r2"":-0.0012107380610659746,""own_hit"":0.5023674965633115,""car_hit"":0.5008400794256912,""cross_hit"":0.5077307512103701,""n"":12806},{""asset"":""XRP"",""own_r2"":-0.013358850916657783,""car_r2"":-0.009111043994814993,""cross_r2"":-0.006952651635536267,""cross_minus_own_r2"":0.006406199281121516,""cross_minus_car_r2"":0.002158392359278727,""own_hit"":0.5025202382770735,""car_hit"":0.5084007942569115,""cross_hit"":0.5054661877245041,""n"":12806}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",10,3000,3000,10,real,-0.017183553557522102,-0.014748350496118279,-0.008708921669327463,0.00847463188819464,0.006039428826790816,0.5009741003896402,0.5039537015814806,0.512319504927802,2.1966519740151385,2.244527946829089,2.2205899604221138,2.1966519740151385,2.1487760012011874,0.5149099318403116,0.07318247143679431,0.975466218281871,SOL,0.010945667225308764,"[{""asset"":""BTC"",""own_r2"":-0.01481699147220028,""car_r2"":-0.015285860821727226,""cross_r2"":-0.007318308288399411,""cross_minus_own_r2"":0.007498683183800869,""cross_minus_car_r2"":0.007967552533327815,""own_hit"":0.4889601955840782,""car_hit"":0.5040874016349607,""cross_hit"":0.5132554053021621,""n"":13089},{""asset"":""ETH"",""own_r2"":-0.017191560552732854,""car_r2"":-0.01752723615607743,""cross_r2"":-0.00796071233863449,""cross_minus_own_r2"":0.009230848214098364,""cross_minus_car_r2"":0.00956652381744294,""own_hit"":0.5096646038658416,""car_hit"":0.5042402016960806,""cross_hit"":0.5180686072274429,""n"":13089},{""asset"":""SOL"",""own_r2"":-0.019285882356558703,""car_r2"":-0.013013697456944362,""cross_r2"":-0.00834021513124994,""cross_minus_own_r2"":0.010945667225308764,""cross_minus_car_r2"":0.0046734823256944225,""own_hit"":0.5054626021850409,""car_hit"":0.50026740010696,""cross_hit"":0.5015662006264803,""n"":13089},{""asset"":""XRP"",""own_r2"":-0.01743977984859657,""car_r2"":-0.013166607549724096,""cross_r2"":-0.011216450919026011,""cross_minus_own_r2"":0.00622332892957056,""cross_minus_car_r2"":0.0019501566306980855,""own_hit"":0.49980899992359995,""car_hit"":0.5072198028879211,""cross_hit"":0.5163878065551226,""n"":13089}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",10,3000,3000,10,placebo,-0.017183553557522102,-0.014748350496118279,-0.011305578343710598,0.005877975213811504,0.0034427721524076804,0.5009741003896402,0.5039537015814806,0.5014842590422623,0.990978699221345,1.048821727865206,1.0199002135432755,0.990978699221345,0.9331356705774829,0.5011330038630036,0.09040798475126902,1.0,SOL,0.012316741562586886,"[{""asset"":""BTC"",""own_r2"":-0.01481699147220028,""car_r2"":-0.015285860821727226,""cross_r2"":-0.011190144304384031,""cross_minus_own_r2"":0.0036268471678162495,""cross_minus_car_r2"":0.004095716517343195,""own_hit"":0.4889601955840782,""car_hit"":0.5040874016349607,""cross_hit"":0.49261776423716896,""n"":12801},{""asset"":""ETH"",""own_r2"":-0.017191560552732854,""car_r2"":-0.01752723615607743,""cross_r2"":-0.010073763527009838,""cross_minus_own_r2"":0.007117797025723016,""cross_minus_car_r2"":0.007453472629067592,""own_hit"":0.5096646038658416,""car_hit"":0.5042402016960806,""cross_hit"":0.5061323334114523,""n"":12801},{""asset"":""SOL"",""own_r2"":-0.019285882356558703,""car_r2"":-0.013013697456944362,""cross_r2"":-0.0069691407939718175,""cross_minus_own_r2"":0.012316741562586886,""cross_minus_car_r2"":0.0060445566629725445,""own_hit"":0.5054626021850409,""car_hit"":0.50026740010696,""cross_hit"":0.5012889617998594,""n"":12801},{""asset"":""XRP"",""own_r2"":-0.01743977984859657,""car_r2"":-0.013166607549724096,""cross_r2"":-0.016989264749476707,""cross_minus_own_r2"":0.00045051509911986365,""cross_minus_car_r2"":-0.0038226571997526104,""own_hit"":0.49980899992359995,""car_hit"":0.5072198028879211,""cross_hit"":0.5058979767205687,""n"":12801}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",20,6000,3000,10,real,-0.02377004268144478,-0.01642526359035057,-0.01383842353623721,0.00993161914520757,0.0025868400541133596,0.5089265234345133,0.5141639269057268,0.5189043504855111,4.233942395631835,4.266733326175102,4.250337860903468,4.233942395631835,4.201151465088565,0.5196281395257998,0.05016204764153065,0.9999235123145174,SOL,0.013180276874812158,"[{""asset"":""BTC"",""own_r2"":-0.01876136469455325,""car_r2"":-0.020854743815162724,""cross_r2"":-0.013285230723665942,""cross_minus_own_r2"":0.005476133970887309,""cross_minus_car_r2"":0.007569513091496782,""own_hit"":0.5069959477024237,""car_hit"":0.5169355455310038,""cross_hit"":0.5207584677727655,""n"":13079},{""asset"":""ETH"",""own_r2"":-0.02203323998818174,""car_r2"":-0.014869861571259468,""cross_r2"":-0.013055362418116445,""cross_minus_own_r2"":0.008977877570065296,""cross_minus_car_r2"":0.0018144991531430232,""own_hit"":0.5167061701964982,""car_hit"":0.5224405535591407,""cross_hit"":0.5245813900145271,""n"":13079},{""asset"":""SOL"",""own_r2"":-0.027537731090140127,""car_r2"":-0.017535435058709803,""cross_r2"":-0.01435745421532797,""cross_minus_own_r2"":0.013180276874812158,""cross_minus_car_r2"":0.0031779808433818335,""own_hit"":0.5102072023855034,""car_hit"":0.5081428243749522,""cross_hit"":0.5035553176848383,""n"":13079},{""asset"":""XRP"",""own_r2"":-0.026747834952904004,""car_r2"":-0.012441013916270283,""cross_r2"":-0.014655646787838483,""cross_minus_own_r2"":0.01209218816506552,""cross_minus_car_r2"":-0.0022146328715682007,""own_hit"":0.5017967734536279,""car_hit"":0.5091367841578103,""cross_hit"":0.5267222264699136,""n"":13079}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",20,6000,3000,10,placebo,-0.02377004268144478,-0.01642526359035057,-0.02443572400105226,-0.0006656813196074807,-0.008010460410701692,0.5089265234345133,0.5141639269057268,0.505628957860996,1.4924566783167839,1.5329349330656432,1.5126958056912136,1.4924566783167839,1.4519784235679245,0.5057628482349391,0.06331652549485299,1.0,SOL,0.011189497959598782,"[{""asset"":""BTC"",""own_r2"":-0.01876136469455325,""car_r2"":-0.020854743815162724,""cross_r2"":-0.022999620380783847,""cross_minus_own_r2"":-0.0042382556862305965,""cross_minus_car_r2"":-0.0021448765656211233,""own_hit"":0.5069959477024237,""car_hit"":0.5169355455310038,""cross_hit"":0.5001172699554374,""n"":12791},{""asset"":""ETH"",""own_r2"":-0.02203323998818174,""car_r2"":-0.014869861571259468,""cross_r2"":-0.022164701200621417,""cross_minus_own_r2"":-0.00013146121243967634,""cross_minus_car_r2"":-0.007294839629361949,""own_hit"":0.5167061701964982,""car_hit"":0.5224405535591407,""cross_hit"":0.505824407786725,""n"":12791},{""asset"":""SOL"",""own_r2"":-0.027537731090140127,""car_r2"":-0.017535435058709803,""cross_r2"":-0.016348233130541345,""cross_minus_own_r2"":0.011189497959598782,""cross_minus_car_r2"":0.0011872019281684576,""own_hit"":0.5102072023855034,""car_hit"":0.5081428243749522,""cross_hit"":0.4999609100148542,""n"":12791},{""asset"":""XRP"",""own_r2"":-0.026747834952904004,""car_r2"":-0.012441013916270283,""cross_r2"":-0.036230341292262436,""cross_minus_own_r2"":-0.009482506339358432,""cross_minus_car_r2"":-0.023789327375992153,""own_hit"":0.5017967734536279,""car_hit"":0.5091367841578103,""cross_hit"":0.5166132436869674,""n"":12791}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",2,600,6000,10,real,-0.0030672843423298346,-0.0019397345297603175,-0.0006409142511887844,0.00242637009114105,0.001298820278571533,0.5050757650787363,0.5114638011290482,0.5106219669208676,0.4452095215153893,0.4784374281691835,0.4618234748422864,0.4452095215153893,0.41198161486159524,0.5119496855345912,0.06584999336859712,0.9658145065398336,SOL,0.003237296979851312,"[{""asset"":""BTC"",""own_r2"":-0.002769721481289622,""car_r2"":-0.0019405404944183857,""cross_r2"":-0.0006293336615261769,""cross_minus_own_r2"":0.002140387819763445,""cross_minus_car_r2"":0.0013112068328922089,""own_hit"":0.5037139744478558,""car_hit"":0.5140140635832425,""cross_hit"":0.5136179063088046,""n"":10097},{""asset"":""ETH"",""own_r2"":-0.0016665069203334326,""car_r2"":-0.002242630108599597,""cross_r2"":-0.0005707978238311817,""cross_minus_own_r2"":0.001095709096502251,""cross_minus_car_r2"":0.0016718322847684153,""own_hit"":0.5133207883529761,""car_hit"":0.5134198276715857,""cross_hit"":0.5129246310785381,""n"":10097},{""asset"":""SOL"",""own_r2"":-0.0036016882580163223,""car_r2"":-0.001284427771196306,""cross_r2"":-0.0003643912781650105,""cross_minus_own_r2"":0.003237296979851312,""cross_minus_car_r2"":0.0009200364930312954,""own_hit"":0.501535109438447,""car_hit"":0.5066851540061404,""cross_hit"":0.5026245419431514,""n"":10097},{""asset"":""XRP"",""own_r2"":-0.0042312207096799614,""car_r2"":-0.0022913397448269812,""cross_r2"":-0.0009991342412327686,""cross_minus_own_r2"":0.003232086468447193,""cross_minus_car_r2"":0.0012922055035942126,""own_hit"":0.501733188075666,""car_hit"":0.5117361592552243,""cross_hit"":0.5133207883529761,""n"":10097}]"
