bar_s,scheme,lagset,horizon,horizon_seconds,train,levels,kind,own_r2,car_r2,cross_r2,cross_minus_own_r2,cross_minus_car_r2,own_hit,car_hit,cross_hit,pnl_net,pnl_gross,pnl_net_0p25bp,pnl_net_0p5bp,pnl_net_1p0bp,pnl_hit,turnover,frac_traded,best_asset,best_asset_cross_minus_own_r2,asset_metrics_json
300,best,ccz,5,1500,3000,10,placebo,-0.010561603371234962,-0.008542347243880755,-0.006504250742938755,0.004057352628296207,0.0020380965009419993,0.5015656025660609,0.5041049335573545,0.5036896767140403,0.09298594212745392,0.17897322545966055,0.13597958379355712,0.09298594212745392,0.006998658795247525,0.502696571997315,0.13434463453199988,0.9997656433091164,XRP,0.007409314284733792,"[{""asset"":""BTC"",""own_r2"":-0.009638808340586058,""car_r2"":-0.008141900083744824,""cross_r2"":-0.007306013665176581,""cross_minus_own_r2"":0.0023327946754094775,""cross_minus_car_r2"":0.0008358864185682435,""own_hit"":0.4939667023063999,""car_hit"":0.5012219337100963,""cross_hit"":0.5019522099016086,""n"":12806},{""asset"":""ETH"",""own_r2"":-0.011057553593218472,""car_r2"":-0.01052814267385993,""cross_r2"":-0.006625936571106994,""cross_minus_own_r2"":0.004431617022111478,""cross_minus_car_r2"":0.0039022061027529364,""own_hit"":0.5051168474110279,""car_hit"":0.5063387811211242,""cross_hit"":0.506793690457598,""n"":12806},{""asset"":""SOL"",""own_r2"":-0.008560800555762027,""car_r2"":-0.007468004835688102,""cross_r2"":-0.006505116024831947,""cross_minus_own_r2"":0.0020556845309300797,""cross_minus_car_r2"":0.0009628888108561551,""own_hit"":0.5031312051321216,""car_hit"":0.5021383839926684,""cross_hit"":0.500234265188193,""n"":12806},{""asset"":""XRP"",""own_r2"":-0.012989250995373292,""car_r2"":-0.008031341382230162,""cross_r2"":-0.005579936710639499,""cross_minus_own_r2"":0.007409314284733792,""cross_minus_car_r2"":0.0024514046715906623,""own_hit"":0.5040476554146938,""car_hit"":0.5067206354055293,""cross_hit"":0.5057785413087615,""n"":12806}]"
300,best,ccz,5,1500,3000,10,real_minus_placebo,,,,0.001618754953690793,0.001618754953690793,,,0.003393720261673727,0.30908003747132984,,,,,,,,,,
300,best,ccz,10,3000,3000,10,real,-0.016954263541212655,-0.013687512501089572,-0.009664325421961717,0.007289938119250938,0.0040231870791278546,0.4977461990984796,0.5037436014974406,0.5020437008174803,0.3932543326700928,0.44397197866601035,0.41861315566805124,0.3932543326700928,0.34253668667417414,0.5033459531361916,0.07752620910412418,0.9753897890553348,XRP,0.011044645743709003,"[{""asset"":""BTC"",""own_r2"":-0.012884994384001702,""car_r2"":-0.014897798019204656,""cross_r2"":-0.009729549255953929,""cross_minus_own_r2"":0.0031554451280477736,""cross_minus_car_r2"":0.005168248763250727,""own_hit"":0.48666819466727784,""car_hit"":0.5044694017877607,""cross_hit"":0.5042402016960806,""n"":13089},{""asset"":""ETH"",""own_r2"":-0.016876709491586706,""car_r2"":-0.014963331996208362,""cross_r2"":-0.009640627582981232,""cross_minus_own_r2"":0.007236081908605474,""cross_minus_car_r2"":0.005322704413227131,""own_hit"":0.5046222018488807,""car_hit"":0.5050042020016808,""cross_hit"":0.5098938039575216,""n"":13089},{""asset"":""SOL"",""own_r2"":-0.016227607285613344,""car_r2"":-0.01223569651371692,""cross_r2"":-0.00850402758897184,""cross_minus_own_r2"":0.007723579696641503,""cross_minus_car_r2"":0.0037316689247450796,""own_hit"":0.49912139964855984,""car_hit"":0.5011842004736802,""cross_hit"":0.4920925968370387,""n"":13089},{""asset"":""XRP"",""own_r2"":-0.02182774300364887,""car_r2"":-0.012653223475228348,""cross_r2"":-0.010783097259939867,""cross_minus_own_r2"":0.011044645743709003,""cross_minus_car_r2"":0.0018701262152884812,""own_hit"":0.5005730002292,""car_hit"":0.5043166017266407,""cross_hit"":0.5019482007792803,""n"":13089}]"
300,best,ccz,10,3000,3000,10,placebo,-0.016954263541212655,-0.013687512501089572,-0.011180680378618746,0.005773583162593909,0.0025068321224708257,0.4977461990984796,0.5037436014974406,0.5011522537301774,0.9774963536211532,1.0374412543963656,1.0074688040087592,0.9774963536211532,0.9175514528459404,0.5006709956709957,0.0936931865820764,1.0,XRP,0.010212102161600844,"[{""asset"":""BTC"",""own_r2"":-0.012884994384001702,""car_r2"":-0.014897798019204656,""cross_r2"":-0.011547771267008455,""cross_minus_own_r2"":0.001337223116993247,""cross_minus_car_r2"":0.0033500267521962,""own_hit"":0.48666819466727784,""car_hit"":0.5044694017877607,""cross_hit"":0.49339895320678073,""n"":12801},{""asset"":""ETH"",""own_r2"":-0.016876709491586706,""car_r2"":-0.014963331996208362,""cross_r2"":-0.010072460402038796,""cross_minus_own_r2"":0.006804249089547909,""cross_minus_car_r2"":0.004890871594169566,""own_hit"":0.5046222018488807,""car_hit"":0.5050042020016808,""cross_hit"":0.5075384735567534,""n"":12801},{""asset"":""SOL"",""own_r2"":-0.016227607285613344,""car_r2"":-0.01223569651371692,""cross_r2"":-0.011486849003379707,""cross_minus_own_r2"":0.004740758282233637,""cross_minus_car_r2"":0.0007488475103372139,""own_hit"":0.49912139964855984,""car_hit"":0.5011842004736802,""cross_hit"":0.49792984923052885,""n"":12801},{""asset"":""XRP"",""own_r2"":-0.02182774300364887,""car_r2"":-0.012653223475228348,""cross_r2"":-0.011615640842048025,""cross_minus_own_r2"":0.010212102161600844,""cross_minus_car_r2"":0.0010375826331803228,""own_hit"":0.5005730002292,""car_hit"":0.5043166017266407,""cross_hit"":0.5057417389266463,""n"":12801}]"
300,best,ccz,10,3000,3000,10,real_minus_placebo,,,,0.001516354956657029,0.001516354956657029,,,0.0008914470873029323,-0.5842420209510604,,,,,,,,,,
300,best,ccz,20,6000,3000,10,real,-0.02217108160301995,-0.015545157919549635,-0.014116980356941533,0.008054101246078416,0.0014281775626081017,0.5062504778652802,0.5160371588041899,0.5089074088233045,1.8592599222936559,1.8722116290552016,1.8657357756744288,1.8592599222936559,1.8463082155321098,0.5092574432197073,0.019812921464808776,1.0,XRP,0.01271465984991682,"[{""asset"":""BTC"",""own_r2"":-0.01800331356784657,""car_r2"":-0.020231543632371674,""cross_r2"":-0.013742674255508014,""cross_minus_own_r2"":0.004260639312338554,""cross_minus_car_r2"":0.00648886937686366,""own_hit"":0.50577261258506,""car_hit"":0.5174707546448505,""cross_hit"":0.5112011621683615,""n"":13079},{""asset"":""ETH"",""own_r2"":-0.020462860480521705,""car_r2"":-0.013758691466437156,""cross_r2"":-0.014512034074894098,""cross_minus_own_r2"":0.005950826405627607,""cross_minus_car_r2"":-0.0007533426084569417,""own_hit"":0.513341998623748,""car_hit"":0.5235109717868338,""cross_hit"":0.518617631317379,""n"":13079},{""asset"":""SOL"",""own_r2"":-0.022785541678664867,""car_r2"":-0.01706004961424923,""cross_r2"":-0.013495262262234187,""cross_minus_own_r2"":0.00929027941643068,""cross_minus_car_r2"":0.003564787352015042,""own_hit"":0.503478859240003,""car_hit"":0.5096719932716569,""cross_hit"":0.4953742640874685,""n"":13079},{""asset"":""XRP"",""own_r2"":-0.027432610685046654,""car_r2"":-0.01113034696514048,""cross_r2"":-0.014717950835129834,""cross_minus_own_r2"":0.01271465984991682,""cross_minus_car_r2"":-0.003587603869989353,""own_hit"":0.5024084410123099,""car_hit"":0.5134949155134184,""cross_hit"":0.5104365777200092,""n"":13079}]"
300,best,ccz,20,6000,3000,10,placebo,-0.02217108160301995,-0.015545157919549635,-0.02145048042887787,0.000720601174142077,-0.005905322509328237,0.5062504778652802,0.5160371588041899,0.5053357829724024,1.547753668773658,1.5879997525061857,1.5678767106399216,1.547753668773658,1.5075075850411297,0.5048317428427925,0.0629533610707449,0.9997653683716565,XRP,0.0051251026496901275,"[{""asset"":""BTC"",""own_r2"":-0.01800331356784657,""car_r2"":-0.020231543632371674,""cross_r2"":-0.022580178512721982,""cross_minus_own_r2"":-0.004576864944875414,""cross_minus_car_r2"":-0.0023486348803503088,""own_hit"":0.50577261258506,""car_hit"":0.5174707546448505,""cross_hit"":0.49683371120318975,""n"":12791},{""asset"":""ETH"",""own_r2"":-0.020462860480521705,""car_r2"":-0.013758691466437156,""cross_r2"":-0.020625538476904515,""cross_minus_own_r2"":-0.00016267799638280955,""cross_minus_car_r2"":-0.0068668470104673585,""own_hit"":0.513341998623748,""car_hit"":0.5235109717868338,""cross_hit"":0.5130951450238449,""n"":12791},{""asset"":""SOL"",""own_r2"":-0.022785541678664867,""car_r2"":-0.01706004961424923,""cross_r2"":-0.020288696690528463,""cross_minus_own_r2"":0.002496844988136404,""cross_minus_car_r2"":-0.003228647076279234,""own_hit"":0.503478859240003,""car_hit"":0.5096719932716569,""cross_hit"":0.5052771479946838,""n"":12791},{""asset"":""XRP"",""own_r2"":-0.027432610685046654,""car_r2"":-0.01113034696514048,""cross_r2"":-0.022307508035356527,""cross_minus_own_r2"":0.0051251026496901275,""cross_minus_car_r2"":-0.011177161070216046,""own_hit"":0.5024084410123099,""car_hit"":0.5134949155134184,""cross_hit"":0.5061371276678915,""n"":12791}]"
300,best,ccz,20,6000,3000,10,real_minus_placebo,,,,0.007333500071936339,0.007333500071936339,,,0.0035716258509020937,0.31150625351999794,,,,,,,,,,
300,best,ccz,30,9000,3000,10,real,-0.028658632859231592,-0.021561828288825247,-0.022975858351202805,0.005682774508028787,-0.0014140300623775581,0.5126444257403014,0.5238159002218992,0.5128739765858138,1.5601359354628643,1.5761558355315826,1.5681458854972217,1.5601359354628643,1.5441160353941443,0.5124107913104855,0.024525260362398035,1.0,SOL,0.010949871605746786,"[{""asset"":""BTC"",""own_r2"":-0.024976149117607704,""car_r2"":-0.022708121782264223,""cross_r2"":-0.024189301760752846,""cross_minus_own_r2"":0.0007868473568548584,""cross_minus_car_r2"":-0.0014811799784886226,""own_hit"":0.513046139719948,""car_hit"":0.5412808937179585,""cross_hit"":0.5118983854923865,""n"":13069},{""asset"":""ETH"",""own_r2"":-0.026983764718133685,""car_r2"":-0.021625368751163387,""cross_r2"":-0.025141338320184614,""cross_minus_own_r2"":0.0018424263979490707,""cross_minus_car_r2"":-0.0035159695690212267,""own_hit"":0.521233453209886,""car_hit"":0.5369194276532252,""cross_hit"":0.5274313260387176,""n"":13069},{""asset"":""SOL"",""own_r2"":-0.03200464999019048,""car_r2"":-0.026189497488420255,""cross_r2"":-0.021054778384443695,""cross_minus_own_r2"":0.010949871605746786,""cross_minus_car_r2"":0.005134719103976559,""own_hit"":0.5078429872216697,""car_hit"":0.5094498431402555,""cross_hit"":0.4982783686586579,""n"":13069},{""asset"":""XRP"",""own_r2"":-0.030669967610994497,""car_r2"":-0.01572432513345312,""cross_r2"":-0.021518014939430063,""cross_minus_own_r2"":0.009151952671564434,""cross_minus_car_r2"":-0.005793689805976943,""own_hit"":0.5084551228097024,""car_hit"":0.5076134363761573,""cross_hit"":0.513887826153493,""n"":13069}]"
300,best,ccz,30,9000,3000,10,placebo,-0.028658632859231592,-0.021561828288825247,-0.032480687273534536,-0.0038220544143029445,-0.01091885898470929,0.5126444257403014,0.5238159002218992,0.5072959862295594,4.4697278581962765,4.501970063476687,4.485848960836483,4.4697278581962765,4.437485652915867,0.5060352272499046,0.05047308278085574,1.0,XRP,-0.0010331154209064497,"[{""asset"":""BTC"",""own_r2"":-0.024976149117607704,""car_r2"":-0.022708121782264223,""cross_r2"":-0.034996932617322285,""cross_minus_own_r2"":-0.01002078349971458,""cross_minus_car_r2"":-0.012288810835058062,""own_hit"":0.513046139719948,""car_hit"":0.5412808937179585,""cross_hit"":0.5031687661372349,""n"":12781},{""asset"":""ETH"",""own_r2"":-0.026983764718133685,""car_r2"":-0.021625368751163387,""cross_r2"":-0.029447124394155866,""cross_minus_own_r2"":-0.002463359676022181,""cross_minus_car_r2"":-0.007821755642992478,""own_hit"":0.521233453209886,""car_hit"":0.5369194276532252,""cross_hit"":0.5054377591737735,""n"":12781},{""asset"":""SOL"",""own_r2"":-0.03200464999019048,""car_r2"":-0.026189497488420255,""cross_r2"":-0.03377560905075905,""cross_minus_own_r2"":-0.0017709590605685666,""cross_minus_car_r2"":-0.007586111562338793,""own_hit"":0.5078429872216697,""car_hit"":0.5094498431402555,""cross_hit"":0.5044206243642907,""n"":12781},{""asset"":""XRP"",""own_r2"":-0.030669967610994497,""car_r2"":-0.01572432513345312,""cross_r2"":-0.03170308303190095,""cross_minus_own_r2"":-0.0010331154209064497,""cross_minus_car_r2"":-0.015978757898447826,""own_hit"":0.5084551228097024,""car_hit"":0.5076134363761573,""cross_hit"":0.5161567952429388,""n"":12781}]"
