key,bar_s,scheme,lagset,horizon,horizon_seconds,pnl_net,asset,ar_r2,car_r2,own_r2,cross_r2,cross_minus_own_r2,ar_hit,car_hit,own_hit,cross_hit
grid|L10|R80|bar300|pca|ccz|h10,300,pca,ccz,10,3000,2.245762175127968,SOL,-0.015861170065195385,-0.01223569651371692,-0.018802396536617527,-0.008468100210066165,0.010334296326551362,0.5033234013293605,0.5011842004736802,0.5027122010848805,0.50026740010696
grid|L10|R80|bar300|distance|ccz|h10,300,distance,ccz,10,3000,1.4309160090165802,SOL,-0.015861170065195385,-0.01223569651371692,-0.019340691944830235,-0.009439598193680343,0.009901093751149892,0.5033234013293605,0.5011842004736802,0.4961417984567194,0.49797539919015965
grid|L10|R80|bar300|sum|ccz|h10,300,sum,ccz,10,3000,2.746389281631311,BTC,-0.023882674017986272,-0.014897798019204656,-0.01657522115600285,-0.006760232114089604,0.009814989041913247,0.5123386049354419,0.5044694017877607,0.487661395064558,0.5140194056077623
grid|L10|R80|bar300|sum|ccz|h20,300,sum,ccz,20,6000,4.847891727831352,BTC,-0.027776784735583204,-0.020231543632371674,-0.022143642407659758,-0.012723032386325661,0.009420610021334097,0.5345209878431073,0.5174707546448505,0.49032800672834315,0.5191528404312257
grid|L10|R80|bar60|pca|ccz|h30,60,pca,ccz,30,1800,5.599016067829746,BTC,-0.02205786243291752,-0.004553313836415551,-0.01748458895579419,-0.008185063412122107,0.009299525543672083,0.4969515731944677,0.4982792178497312,0.49807298178677767,0.5007669403591085
grid|L10|R80|bar300|best|ccz|h20,300,best,ccz,20,6000,1.859259922293656,SOL,-0.022421316654032353,-0.01706004961424923,-0.022785541678664867,-0.013495262262234187,0.00929027941643068,0.5001146876672529,0.5096719932716569,0.503478859240003,0.4953742640874685
grid|L10|R80|bar300|best|ccz|h30,300,best,ccz,30,9000,1.5601359354628643,XRP,-0.02919922619121329,-0.01572432513345312,-0.030669967610994497,-0.021518014939430063,0.009151952671564434,0.5085316397582065,0.5076134363761573,0.5084551228097024,0.513887826153493
grid|L10|R80|bar300|pca|ccz|h20,300,pca,ccz,20,6000,4.323489684814419,ETH,-0.01880391741663967,-0.013758691466437156,-0.02162410431156503,-0.012779674721015821,0.008844429590549208,0.5271045186940898,0.5235109717868338,0.5177765884241915,0.5249636822387033
grid|L10|R80|bar300|distance|ccz|h10,300,distance,ccz,10,3000,1.4309160090165802,ETH,-0.014558893194493994,-0.014963331996208362,-0.0163821433344451,-0.0077562206288852575,0.00862592270555984,0.5128734051493621,0.5050042020016808,0.5072962029184812,0.5152418060967224
grid|L10|R80|bar300|pca|ccz|h10,300,pca,ccz,10,3000,2.245762175127968,ETH,-0.014558893194493994,-0.014963331996208362,-0.016575766340512832,-0.00795574353449613,0.008620022806016703,0.5128734051493621,0.5050042020016808,0.5075254030101612,0.5171518068607227
grid|L10|R80|bar300|best|ccz|h5,300,best,ccz,5,1500,0.4020659795987837,XRP,-0.016529036167467925,-0.008031341382230162,-0.012989250995373292,-0.004656413537102555,0.008332837458270737,0.4983198411486177,0.5067206354055293,0.5040476554146938,0.5071788605468154
grid|L10|R80|bar300|sum|ccz|h10,300,sum,ccz,10,3000,2.746389281631311,XRP,-0.020766961028749753,-0.012653223475228348,-0.017445661737712115,-0.0092109256732813,0.008234736064430814,0.4943081977232791,0.5043166017266407,0.4931621972648789,0.5135610054244022
grid|L10|R80|bar300|distance|ccz|h20,300,distance,ccz,20,6000,3.129928646568072,ETH,-0.01880391741663967,-0.013758691466437156,-0.021361292510188035,-0.01317556047419921,0.008185732035988824,0.5271045186940898,0.5235109717868338,0.5176236715345209,0.5196880495450723
grid|L10|R80|bar300|sum|ccz|h10,300,sum,ccz,10,3000,2.746389281631311,ETH,-0.014558893194493994,-0.014963331996208362,-0.016814671848954132,-0.008785794158140625,0.008028877690813507,0.5128734051493621,0.5050042020016808,0.5117274046909619,0.5175338070135228
grid|L10|R80|bar5|pca|ccz|h1,5,pca,ccz,1,5,-36.46244841222373,SOL,-0.0036421377312789716,0.001928755449639885,-0.0019355153400040237,0.0058763376188947225,0.007811852958898746,0.26089151505727465,0.27597055927020164,0.2647302130306329,0.28952158814077644
