spec,bar_s,scheme,lagset,horizon,levels,refit_cap,key,ar_r2,ar_hit,car_r2,car_hit,own_r2,own_hit,cross_r2,cross_hit,cross_minus_own_r2,cross_minus_ar_r2,cross_minus_car_r2,pnl_gross,pnl_net,pnl_hit,turnover,n_bars,step,best_asset,best_asset_cross_minus_own_r2,asset_metrics_json,pnl_net_0p0bp,pnl_net_0p25bp,pnl_net_0p5bp,pnl_net_1p0bp,status,secs
grid,10,distance,ccz,30,10,80,grid|L10|R80|bar10|distance|ccz|h30,-0.0165829694601415,0.5047724431705912,-0.0210935870350235,0.5052726709250157,-0.0161260301760161,0.5015032831996273,-0.0220480608041732,0.5008839783602097,-0.005922030628157,-0.0054650913440316,-0.0009544737691496,7.578325911657641,3.03991297804884,0.501440498981371,0.1887953198000234,483840,6048,XRP,0.0014498662680491,"[{""asset"":""BTC"",""ar_r2"":-0.017435488949855138,""car_r2"":-0.025683411570895487,""own_r2"":-0.015288975637168356,""cross_r2"":-0.01954329933377741,""cross_minus_own_r2"":-0.0042543236966090525,""ar_hit"":0.5060183326712162,""car_hit"":0.5054089075899422,""own_hit"":0.503744948323665,""cross_hit"":0.5033726374378356},{""asset"":""ETH"",""ar_r2"":-0.018981702789267807,""car_r2"":-0.02137436445726215,""own_r2"":-0.014999778960440358,""cross_r2"":-0.01945137950975817,""cross_minus_own_r2"":-0.0044516005493178135,""ar_hit"":0.5042503759507967,""car_hit"":0.5072642221718412,""own_hit"":0.5008434193530943,""cross_hit"":0.500589665564987},{""asset"":""SOL"",""ar_r2"":-0.014872803541069457,""car_r2"":-0.011994009167650255,""own_r2"":-0.016969559229922382,""cross_r2"":-0.033401623764672816,""cross_minus_own_r2"":-0.016432064534750435,""ar_hit"":0.5045748480077208,""car_hit"":0.5061348098198556,""own_hit"":0.5001237569704293,""cross_hit"":0.500751901593449},{""asset"":""XRP"",""ar_r2"":-0.015041882560373754,""car_r2"":-0.025322562944286364,""own_r2"":-0.017245806876533543,""cross_r2"":-0.015795940608484438,""cross_minus_own_r2"":0.0014498662680491048,""ar_hit"":0.504246216052631,""car_hit"":0.502282744118424,""own_hit"":0.5013010081513205,""cross_hit"":0.4988217088445675}]",7.578325911657641,5.309119444853241,3.03991297804884,-1.4984999555599632,ok,45.4
grid,10,pca,single,1,10,80,grid|L10|R80|bar10|pca|single|h1,-0.000689282926225,0.365368137775846,7.592844504092366e-05,0.3778073325998931,0.0013086455892766,0.3828157657760706,0.0023331888467923,0.3899018174482519,0.0010245432575157,0.0030224717730174,0.0022572604017514,6.030859900984082,-20.983094916175396,0.4282647012558534,1.1236291450754097,483840,6048,SOL,0.0023899175488187,"[{""asset"":""BTC"",""ar_r2"":-0.0014708757151191687,""car_r2"":-0.0003182845735116846,""own_r2"":0.0034764875254635896,""cross_r2"":0.003764204908932145,""cross_minus_own_r2"":0.00028771738346855535,""ar_hit"":0.3721807091354903,""car_hit"":0.39005779481281677,""own_hit"":0.40374636832702837,""cross_hit"":0.40435156050154003},{""asset"":""ETH"",""ar_r2"":-0.00045217398620023275,""car_r2"":-4.71619026676251e-05,""own_r2"":0.0011843247207199425,""cross_r2"":0.0008959815418254635,""cross_minus_own_r2"":-0.000288343178894479,""ar_hit"":0.40624616555645443,""car_hit"":0.4146148710899074,""own_hit"":0.4314812234448537,""cross_hit"":0.4279103816454156},{""asset"":""SOL"",""ar_r2"":-0.0003510797915082797,""car_r2"":0.0010644329011034737,""own_r2"":0.00011831908236992206,""cross_r2"":0.0025082366311887094,""cross_minus_own_r2"":0.0023899175488187874,""ar_hit"":0.3358317440972966,""car_hit"":0.3474031848498146,""own_hit"":0.339668787265592,""cross_hit"":0.3588851985799821},{""asset"":""XRP"",""ar_r2"":-0.00048300221207253635,""car_r2"":-0.0003952726447604693,""own_r2"":0.00045545102855315545,""cross_r2"":0.002164332305223171,""cross_minus_own_r2"":0.0017088812766700157,""ar_hit"":0.34721393231414255,""car_hit"":0.35915347964703365,""own_hit"":0.3563666840668082,""cross_hit"":0.36846012906606995}]",6.030859900984082,-7.476117507595656,-20.983094916175396,-47.99704973333486,ok,37.8
grid,10,pca,single,2,10,80,grid|L10|R80|bar10|pca|single|h2,-0.0014921303971244,0.4369075447447997,-0.0010181984373896,0.4464954932846406,0.0002211593768435,0.450339823391662,0.000650442121916,0.4558749516469164,0.0004292827450725,0.0021425725190405,0.0016686405593057,6.124197753665641,-19.10239448017837,0.4756747424047159,1.0492870594923396,483840,6048,SOL,0.0011937134157722,"[{""asset"":""BTC"",""ar_r2"":-0.0019570365417946878,""car_r2"":-0.0014155552231327473,""own_r2"":0.0016643883964302386,""cross_r2"":0.0019243504901768071,""cross_minus_own_r2"":0.00025996209374656853,""ar_hit"":0.4345912760638718,""car_hit"":0.4497710247526194,""own_hit"":0.4624072972601999,""cross_hit"":0.4627899625237606},{""asset"":""ETH"",""ar_r2"":-0.0018480900179504989,""car_r2"":-0.0013424250405871252,""own_r2"":-6.160895562734581e-05,""cross_r2"":-0.00014540712643285048,""cross_minus_own_r2"":-8.379817080550467e-05,""ar_hit"":0.4593896489046207,""car_hit"":0.46418544291424557,""own_hit"":0.4752411415071188,""cross_hit"":0.47369592253524057},{""asset"":""SOL"",""ar_r2"":-0.0008432388265156021,""car_r2"":1.9842943204562147e-05,""own_r2"":-0.0002665238487624677,""cross_r2"":0.0009271895670097674,""cross_minus_own_r2"":0.0011937134157722351,""ar_hit"":0.4243799366938553,""car_hit"":0.4335181495638864,""own_hit"":0.4289739995591031,""cross_hit"":0.4414334973525387},{""asset"":""XRP"",""ar_r2"":-0.0013201562022369107,""car_r2"":-0.0013346564290432905,""own_r2"":-0.00045161808466609443,""cross_r2"":-0.00010436444308936643,""cross_minus_own_r2"":0.000347253641576728,""ar_hit"":0.429269317316851,""car_hit"":0.4385073559078109,""own_hit"":0.4347368552402264,""cross_hit"":0.44558042417612587}]",6.124197753665641,-6.489098363256364,-19.10239448017837,-44.32898671402238,ok,37.3
grid,10,pca,single,3,10,80,grid|L10|R80|bar10|pca|single|h3,-0.0015299681124761,0.464630425695194,-0.0017500651103893,0.4718126932827549,-0.0002316328270136,0.4743067817160493,-0.0002412691170582,0.4787760717249296,-9.636290044606756e-06,0.0012886989954179,0.0015087959933311,5.647172257288253,-18.66226309953482,0.4899545526520406,1.0111404963406374,483840,6048,SOL,0.0003545463512826,"[{""asset"":""BTC"",""ar_r2"":-0.0017945031528607824,""car_r2"":-0.0020466761322299742,""own_r2"":0.0009572118674281427,""cross_r2"":0.0008847780065722732,""cross_minus_own_r2"":-7.243386085586945e-05,""ar_hit"":0.46137672433693744,""car_hit"":0.47240125031975494,""own_hit"":0.4826542050632543,""cross_hit"":0.48252526323889383},{""asset"":""ETH"",""ar_r2"":-0.001760516399151868,""car_r2"":-0.0017086684075509062,""own_r2"":-0.0005129606769751494,""cross_r2"":-0.000740694676264031,""cross_minus_own_r2"":-0.0002277339992888816,""ar_hit"":0.47811628472850465,""car_hit"":0.4826999586138338,""own_hit"":0.48856057250170015,""cross_hit"":0.4881487905464846},{""asset"":""SOL"",""ar_r2"":-0.0010325778504800542,""car_r2"":-0.0012274106242675664,""own_r2"":-0.00048797044248605204,""cross_r2"":-0.0001334240912034268,""cross_minus_own_r2"":0.00035454635128262524,""ar_hit"":0.458425620324559,""car_hit"":0.4662515571804998,""own_hit"":0.4618820931001566,""cross_hit"":0.47145082429180785},{""asset"":""XRP"",""ar_r2"":-0.001532275047411824,""car_r2"":-0.0020175052775088798,""own_r2"":-0.0008828120560213648,""cross_r2"":-0.000975735707337666,""cross_minus_own_r2"":-9.29236513163012e-05,""ar_hit"":0.46060307339077483,""car_hit"":0.4658980070169309,""own_hit"":0.46413025619908616,""cross_hit"":0.47297940882253237}]",5.647172257288253,-6.507545421123284,-18.66226309953482,-42.9716984563579,ok,37.5
grid,10,pca,single,5,10,80,grid|L10|R80|bar10|pca|single|h5,-0.0017479055390612,0.4850733619640833,-0.0021280904645001,0.4884107854045566,-0.0008743846203617,0.4892733474060748,-0.0009000049427652,0.491349423398879,-2.5620322403496765e-05,0.0008479005962959,0.0012280855217349,4.022668046657327,-12.870759113050616,0.4962842491787568,0.7026777513760767,483840,6048,XRP,0.0003084526034862,"[{""asset"":""BTC"",""ar_r2"":-0.0016476985116524734,""car_r2"":-0.002413731754373316,""own_r2"":4.898229438698998e-05,""cross_r2"":-3.648237651443509e-05,""cross_minus_own_r2"":-8.546467090142507e-05,""ar_hit"":0.482739401249909,""car_hit"":0.4887643370386931,""own_hit"":0.4955670864225774,""cross_hit"":0.49411960443811287},{""asset"":""ETH"",""ar_r2"":-0.0020851495089948546,""car_r2"":-0.002142308791351466,""own_r2"":-0.0009677347794170288,""cross_r2"":-0.0010063243685767276,""cross_minus_own_r2"":-3.858958915969879e-05,""ar_hit"":0.4911102561169632,""car_hit"":0.49255981781692265,""own_hit"":0.4937036613391288,""cross_hit"":0.4938180456913494},{""asset"":""SOL"",""ar_r2"":-0.001243623186392151,""car_r2"":-0.0016013631700402264,""own_r2"":-0.0009785571665066328,""cross_r2"":-0.001265436799545716,""cross_minus_own_r2"":-0.00028687963303908326,""ar_hit"":0.4829910468247944,""car_hit"":0.4869841005750413,""own_hit"":0.48398307111587135,""cross_hit"":0.4904031528486903},{""asset"":""XRP"",""ar_r2"":-0.0020151509492054576,""car_r2"":-0.0023549581422357413,""own_r2"":-0.0016002288299103995,""cross_r2"":-0.0012917762264241794,""cross_minus_own_r2"":0.00030845260348622006,""ar_hit"":0.4834527436646667,""car_hit"":0.48533488618756954,""own_hit"":0.48383957074672185,""cross_hit"":0.48705689061736357}]",4.022668046657327,-4.4240455331966455,-12.870759113050616,-29.764186272758565,ok,37.3
grid,10,pca,single,10,10,80,grid|L10|R80|bar10|pca|single|h10,-0.0024621026449168,0.4973556142503588,-0.0025224670898902,0.4990230434873031,-0.0020354762863828,0.4995164611193145,-0.0022255143755739,0.5008708899195142,-0.000190038089191,0.0002365882693428,0.0002969527143162,3.5312832308822557,-11.898020166163109,0.5022928301993445,0.6417845743064674,483840,6048,XRP,0.0001143235185339,"[{""asset"":""BTC"",""ar_r2"":-0.0020862838006345807,""car_r2"":-0.0022035314656156935,""own_r2"":-0.0013343864390977789,""cross_r2"":-0.0015023809641052654,""cross_minus_own_r2"":-0.00016799452500748657,""ar_hit"":0.498448516107564,""car_hit"":0.5003036416196993,""own_hit"":0.5040929226545765,""cross_hit"":0.5032547885947216},{""asset"":""ETH"",""ar_r2"":-0.00261099179136437,""car_r2"":-0.002616775580176922,""own_r2"":-0.001984413879006608,""cross_r2"":-0.00219577988847508,""cross_minus_own_r2"":-0.00021136600946847217,""ar_hit"":0.4971154046128569,""car_hit"":0.49822390449847137,""own_hit"":0.49927833121893395,""cross_hit"":0.4996485244265125},{""asset"":""SOL"",""ar_r2"":-0.002014915247281479,""car_r2"":-0.0018762606571531837,""own_r2"":-0.0018676373031487614,""cross_r2"":-0.0023627526439709,""cross_minus_own_r2"":-0.0004951153408221387,""ar_hit"":0.49732337832497975,""car_hit"":0.4997337936484828,""own_hit"":0.4981012000083189,""cross_hit"":0.5013247925462222},{""asset"":""XRP"",""ar_r2"":-0.003136219740386803,""car_r2"":-0.003393300656615139,""own_r2"":-0.0029554675242784434,""cross_r2"":-0.0028411440057445336,""cross_minus_own_r2"":0.00011432351853390976,""ar_hit"":0.49653515795603437,""car_hit"":0.4978308341825593,""own_hit"":0.49659339059542873,""cross_hit"":0.4992554541106004}]",3.5312832308822557,-4.183368467640424,-11.898020166163109,-27.327323563208463,ok,38.3
grid,10,pca,single,20,10,80,grid|L10|R80|bar10|pca|single|h20,-0.0044332108204341,0.500489268333264,-0.0045204442991345,0.5007310428018802,-0.0043361964425835,0.5005272243251113,-0.0046700447044402,0.5012884239424317,-0.0003338482618566,-0.000236833884006,-0.0001496004053057,4.91736335288066,-6.98526522079401,0.5016643364893022,0.4951022149340045,483840,6048,BTC,-7.568005274349865e-05,"[{""asset"":""BTC"",""ar_r2"":-0.003935029877349061,""car_r2"":-0.004058612184481891,""own_r2"":-0.0036054145511745794,""cross_r2"":-0.003681094603918078,""cross_minus_own_r2"":-7.568005274349865e-05,""ar_hit"":0.5029595274738987,""car_hit"":0.5038829499604842,""own_hit"":0.5043654590075288,""cross_hit"":0.5037207270912192},{""asset"":""ETH"",""ar_r2"":-0.004232191332894875,""car_r2"":-0.004439812094920281,""own_r2"":-0.003963425990092029,""cross_r2"":-0.0041152007624347675,""cross_minus_own_r2"":-0.00015177477234273873,""ar_hit"":0.49913273158354476,""car_hit"":0.498745892433759,""own_hit"":0.4985316750551142,""cross_hit"":0.4987105361673807},{""asset"":""SOL"",""ar_r2"":-0.003775944672749665,""car_r2"":-0.003642350274442041,""own_r2"":-0.0037788302355430403,""cross_r2"":-0.004053910967165342,""cross_minus_own_r2"":-0.0002750807316223014,""ar_hit"":0.5010586082109729,""car_hit"":0.5010960442577264,""own_hit"":0.5004367538787904,""cross_hit"":0.5017449357347864},{""asset"":""XRP"",""ar_r2"":-0.005789677398743143,""car_r2"":-0.005941002642693816,""own_r2"":-0.0059971149935247325,""cross_r2"":-0.0068299724842426635,""cross_minus_own_r2"":-0.0008328574907179309,""ar_hit"":0.4988062060646396,""car_hit"":0.49919928455555096,""own_hit"":0.4987750093590117,""cross_hit"":0.5009774967763404}]",4.91736335288066,-1.0339509339566737,-6.98526522079401,-18.88789379446868,ok,37.2
grid,10,pca,single,30,10,80,grid|L10|R80|bar10|pca|single|h30,-0.0065508757258425,0.5011584617624425,-0.0065902545709328,0.5017928079698841,-0.0064944999239344,0.5011891391609992,-0.0069535527534175,0.5019716728021464,-0.0004590528294831,-0.000402677027575,-0.0003632981824846,7.762471704882024,-1.6106302413197675,0.50190356225976,0.3898920329947397,483840,6048,BTC,-1.8704660153856523e-05,"[{""asset"":""BTC"",""ar_r2"":-0.005860001332176568,""car_r2"":-0.005685434778804455,""own_r2"":-0.005718613487405655,""cross_r2"":-0.005737318147559511,""cross_minus_own_r2"":-1.8704660153856523e-05,""ar_hit"":0.5030573407375054,""car_hit"":0.5039121482498284,""own_hit"":0.5038913500135188,""cross_hit"":0.5040327780204239},{""asset"":""ETH"",""ar_r2"":-0.006303028763708696,""car_r2"":-0.006535532025730095,""own_r2"":-0.0059292627658635855,""cross_r2"":-0.006392276705221578,""cross_minus_own_r2"":-0.0004630139393579924,""ar_hit"":0.49941140991243943,""car_hit"":0.4996256317464279,""own_hit"":0.49925334331648674,""cross_hit"":0.4999230465256546},{""asset"":""SOL"",""ar_r2"":-0.005699798268970158,""car_r2"":-0.005435646362768054,""own_r2"":-0.005759685926253422,""cross_r2"":-0.005988339082769523,""cross_minus_own_r2"":-0.00022865315651610096,""ar_hit"":0.5024521120608972,""car_hit"":0.5032819616896487,""own_hit"":0.5024479524136354,""cross_hit"":0.5028659969634575},{""asset"":""XRP"",""ar_r2"":-0.008340674538514614,""car_r2"":-0.008704405116428893,""own_r2"":-0.008570437516215001,""cross_r2"":-0.009696277078119486,""cross_minus_own_r2"":-0.0011258395619044848,""ar_hit"":0.4997129843389281,""car_hit"":0.5003514901936316,""own_hit"":0.49916391090035567,""cross_hit"":0.5010648696990495}]",7.762471704882024,3.0759207317811272,-1.6106302413197675,-10.983732187521564,ok,37.7
grid,10,pca,low,1,10,80,grid|L10|R80|bar10|pca|low|h1,-0.0025877798954467,0.3647285878582554,-0.0015354452796735,0.3775411418006518,0.0004307131691894,0.3813792407822193,0.0017590475524273,0.3890148844618862,0.0013283343832379,0.0043468274478741,0.0032944928321009,5.773485530291049,-20.09820954412624,0.4279343322347232,1.0761220166052714,483840,6048,SOL,0.0025441670475182,"[{""asset"":""BTC"",""ar_r2"":-0.0030743691573182907,""car_r2"":-0.001859410980542986,""own_r2"":0.002720564621999322,""cross_r2"":0.0034188565303591156,""cross_minus_own_r2"":0.0006982919083597938,""ar_hit"":0.37024812982362004,""car_hit"":0.38860570214022633,""own_hit"":0.40244199177683915,""cross_hit"":0.4044697059502492},{""asset"":""ETH"",""ar_r2"":-0.0025484609920303214,""car_r2"":-0.0014862633243379886,""own_r2"":0.0004105163426412206,""cross_r2"":0.0003503466019803003,""cross_minus_own_r2"":-6.016974066092029e-05,""ar_hit"":0.40618546409698086,""car_hit"":0.4150616529094059,""own_hit"":0.42906431909358056,""cross_hit"":0.4275440533902341},{""asset"":""SOL"",""ar_r2"":-0.002119989475202866,""car_r2"":-0.0005629108422349205,""own_r2"":-0.000787814731888492,""cross_r2"":0.0017563523156297611,""cross_minus_own_r2"":0.002544167047518253,""ar_hit"":0.3357416338592912,""car_hit"":0.3474150283775999,""own_hit"":0.33886535353976505,""cross_hit"":0.35621634774362204},{""asset"":""XRP"",""ar_r2"":-0.00260829995723566,""car_r2"":-0.00223319597157845,""own_r2"":-0.0006204135559944035,""cross_r2"":0.0015106347617401816,""cross_minus_own_r2"":0.002131048317734585,""ar_hit"":0.34673912365312987,""car_hit"":0.35908218377537504,""own_hit"":0.3551452987186926,""cross_hit"":0.3678294307634396}]",5.773485530291049,-7.162362006917597,-20.09820954412624,-45.96990461854353,ok,39.8
grid,10,pca,low,2,10,80,grid|L10|R80|bar10|pca|low|h2,-0.0031132701108501,0.4380402049763329,-0.0032019964303843,0.4466845244532439,-0.0005369787387889,0.4493917884684175,-0.0008298674000657,0.4548562295668377,-0.0002928886612768,0.0022834027107843,0.0023721290303185,5.96443400994364,-18.03863610346685,0.4751320788811694,0.998399442357522,483840,6048,SOL,0.0001562947779782,"[{""asset"":""BTC"",""ar_r2"":-0.0031471002361278533,""car_r2"":-0.0037154022349610294,""own_r2"":0.0011012410305888398,""cross_r2"":0.0012493032247056224,""cross_minus_own_r2"":0.00014806219411678256,""ar_hit"":0.43490504038799094,""car_hit"":0.44869768486552586,""own_hit"":0.4613423287773794,""cross_hit"":0.46254440183347334},{""asset"":""ETH"",""ar_r2"":-0.003855867141020264,""car_r2"":-0.0030729386255328173,""own_r2"":-0.0007901134403378585,""cross_r2"":-0.0012621232887952694,""cross_minus_own_r2"":-0.0004720098484574109,""ar_hit"":0.4617499521666431,""car_hit"":0.46746707817218347,""own_hit"":0.4736625377467577,""cross_hit"":0.4735814290111389},{""asset"":""SOL"",""ar_r2"":-0.0022856208418073898,""car_r2"":-0.002345221026864408,""own_r2"":-0.0009393179974030996,""cross_r2"":-0.0007830232194248055,""cross_minus_own_r2"":0.00015629477797829416,""ar_hit"":0.4250992022227953,""car_hit"":0.43306033658045573,""own_hit"":0.42760525418229917,""cross_hit"":0.4396987746341788},{""asset"":""XRP"",""ar_r2"":-0.003164492224444926,""car_r2"":-0.0036744238341790414,""own_r2"":-0.0015197245480036425,""cross_r2"":-0.0025236263167485173,""cross_minus_own_r2"":-0.0010039017687448748,""ar_hit"":0.43040662512790223,""car_hit"":0.4375129981948107,""own_hit"":0.4349570331672337,""cross_hit"":0.44360031278855994}]",5.96443400994364,-6.037101046761603,-18.03863610346685,-42.04170621687733,ok,39.6
grid,10,pca,low,3,10,80,grid|L10|R80|bar10|pca|low|h3,-0.0027650770540302,0.466074121060239,-0.0039140426724122,0.471480861418158,-0.0009166836093085,0.4741881310636704,-0.0015588404082629,0.4774720018301496,-0.0006421567989543,0.0012062366457673,0.0023552022641493,5.399973360704738,-16.746143578144846,0.488663330983665,0.9211620297755788,483840,6048,XRP,5.475988251602004e-05,"[{""asset"":""BTC"",""ar_r2"":-0.0024117087312371943,""car_r2"":-0.0031910223274245197,""own_r2"":0.0005037472453458536,""cross_r2"":-4.420331249632703e-05,""cross_minus_own_r2"":-0.0005479505578421806,""ar_hit"":0.46176547048363786,""car_hit"":0.46910478646521153,""own_hit"":0.4828413073091601,""cross_hit"":0.48154980398681463},{""asset"":""ETH"",""ar_r2"":-0.0035410447489305774,""car_r2"":-0.003952103089918779,""own_r2"":-0.0011686011967655396,""cross_r2"":-0.0020297884500308783,""cross_minus_own_r2"":-0.0008611872532653386,""ar_hit"":0.48102363596659975,""car_hit"":0.4844010939303503,""own_hit"":0.48725238387388603,""cross_hit"":0.4875269063192155},{""asset"":""SOL"",""ar_r2"":-0.0021198392199008875,""car_r2"":-0.0035033350441302513,""own_r2"":-0.0011409774649211446,""cross_r2"":-0.0023552267321471643,""cross_minus_own_r2"":-0.0012142492672260197,""ar_hit"":0.45930724676864204,""car_hit"":0.4659935320848108,""own_hit"":0.46205455093743175,""cross_hit"":0.47004897729990536},{""asset"":""XRP"",""ar_r2"":-0.0029877155160524804,""car_r2"":-0.005009710228175646,""own_r2"":-0.0018609030208933675,""cross_r2"":-0.0018061431383773474,""cross_minus_own_r2"":5.475988251602004e-05,""ar_hit"":0.4622001310220762,""car_hit"":0.4664240331922593,""own_hit"":0.464604282134204,""cross_hit"":0.47076231971466304}]",5.399973360704738,-5.673085108720054,-16.746143578144846,-38.892260516994426,ok,39.7
grid,10,pca,low,5,10,80,grid|L10|R80|bar10|pca|low|h5,-0.0028009919157276,0.4857908047076635,-0.0036418047893725,0.4884590907861981,-0.0016348785709262,0.4896237363076161,-0.0022747354353226,0.4904847421038073,-0.0006398568643964,0.0005262564804049,0.0013670693540498,4.136629079076197,-13.083914574064488,0.4954289364265282,0.7162870570407998,483840,6048,XRP,7.379136152940724e-05,"[{""asset"":""BTC"",""ar_r2"":-0.0022782597421984185,""car_r2"":-0.0031065536066667843,""own_r2"":-0.0006908089897836867,""cross_r2"":-0.0009798361444686154,""cross_minus_own_r2"":-0.0002890271546849288,""ar_hit"":0.4839788450459931,""car_hit"":0.48765995678333224,""own_hit"":0.4958187146056947,""cross_hit"":0.49334384287268135},{""asset"":""ETH"",""ar_r2"":-0.003749151694477204,""car_r2"":-0.003806802698295808,""own_r2"":-0.0017393763166877463,""cross_r2"":-0.0023616408693760693,""cross_minus_own_r2"":-0.000622264552688323,""ar_hit"":0.4922457485239158,""car_hit"":0.4937889038397947,""own_hit"":0.4943795454970853,""cross_hit"":0.49395320204728044},{""asset"":""SOL"",""ar_r2"":-0.002237772909882585,""car_r2"":-0.003159684830135401,""own_r2"":-0.0017079855271258104,""cross_r2"":-0.003429912638867938,""cross_minus_own_r2"":-0.0017219271117421275,""ar_hit"":0.4832551010433976,""car_hit"":0.48644955733071565,""own_hit"":0.4840329178737732,""cross_hit"":0.488406577751527},{""asset"":""XRP"",""ar_r2"":-0.0029387833163523336,""car_r2"":-0.004494178022392381,""own_r2"":-0.0024013434501075626,""cross_r2"":-0.0023275520885781553,""cross_minus_own_r2"":7.379136152940724e-05,""ar_hit"":0.48368352421734784,""car_hit"":0.48593794519094985,""own_hit"":0.48426376725391146,""cross_hit"":0.48623534574374055}]",4.136629079076197,-4.473642747494145,-13.083914574064488,-30.30445822720517,ok,39.6
grid,10,pca,low,10,10,80,grid|L10|R80|bar10|pca|low|h10,-0.0034498382280567,0.498850940461038,-0.0046637422645283,0.4998195820542896,-0.0027796313951029,0.5001107464623524,-0.003594133811666,0.5001798980092673,-0.000814502416563,-0.0001442955836092,0.0010696084528623,3.2347960880133635,-10.287679313868558,0.5015113374053634,0.5624720698419968,483840,6048,SOL,7.144054297270053e-05,"[{""asset"":""BTC"",""ar_r2"":-0.0029594377222375012,""car_r2"":-0.00423501455732711,""own_r2"":-0.0020173514926415947,""cross_r2"":-0.0023966177829402024,""cross_minus_own_r2"":-0.0003792662902986077,""ar_hit"":0.5000436746612094,""car_hit"":0.501079388055604,""own_hit"":0.504169890272613,""cross_hit"":0.5020818255176487},{""asset"":""ETH"",""ar_r2"":-0.003632691955574474,""car_r2"":-0.0046717221622403216,""own_r2"":-0.0025425139597645696,""cross_r2"":-0.003177403239716048,""cross_minus_own_r2"":-0.0006348892799514783,""ar_hit"":0.49923257381017744,""car_hit"":0.4996318849983778,""own_hit"":0.49942183067541823,""cross_hit"":0.4989954827921835},{""asset"":""SOL"",""ar_r2"":-0.0028873079818589886,""car_r2"":-0.0038327608013115633,""own_r2"":-0.0025397115670178216,""cross_r2"":-0.002468271024045121,""cross_minus_own_r2"":7.144054297270053e-05,""ar_hit"":0.4982821299924297,""car_hit"":0.49989809245717803,""own_hit"":0.499138985250443,""cross_hit"":0.49948422304857454},{""asset"":""XRP"",""ar_r2"":-0.00431991525255615,""car_r2"":-0.005915471537234485,""own_r2"":-0.004018948560987834,""cross_r2"":-0.006334243199962675,""cross_minus_own_r2"":-0.0023152946389748408,""ar_hit"":0.49784538338033557,""car_hit"":0.4986689627059988,""own_hit"":0.49771227965093545,""cross_hit"":0.5001580606786626}]",3.2347960880133635,-3.5264416129275973,-10.287679313868558,-23.81015471575048,ok,40.1
grid,10,pca,low,20,10,80,grid|L10|R80|bar10|pca|low|h20,-0.0052846981650462,0.5014345344808223,-0.005518561030917,0.5015380039848758,-0.0052675964436769,0.5007414447878408,-0.0064189233507678,0.5017823791954544,-0.0011513269070909,-0.0011342251857215,-0.0009003623198508,4.887753674874596,-4.47907817700008,0.5019640962274705,0.3896247336022393,483840,6048,BTC,-0.0002772571657958,"[{""asset"":""BTC"",""ar_r2"":-0.0046071796883579985,""car_r2"":-0.004244625898043086,""own_r2"":-0.004421230971463075,""cross_r2"":-0.004698488137258927,""cross_minus_own_r2"":-0.00027725716579585225,""ar_hit"":0.5038330511752888,""car_hit"":0.5036562691080617,""own_hit"":0.5039308012595203,""cross_hit"":0.5040139928205682},{""asset"":""ETH"",""ar_r2"":-0.005250855721573799,""car_r2"":-0.006062786963213718,""own_r2"":-0.0046729748245764036,""cross_r2"":-0.005052791131164858,""cross_minus_own_r2"":-0.0003798163065884541,""ar_hit"":0.5010419743021268,""car_hit"":0.5007528836274848,""own_hit"":0.4992096801700435,""cross_hit"":0.499669313544834},{""asset"":""SOL"",""ar_r2"":-0.004572964800053647,""car_r2"":-0.004297941929490179,""own_r2"":-0.004579383903086542,""cross_r2"":-0.005878568869558842,""cross_minus_own_r2"":-0.0012991849664722999,""ar_hit"":0.5015993577611487,""car_hit"":0.5018551718113714,""own_hit"":0.5009275859056858,""cross_hit"":0.5015390438793889},{""asset"":""XRP"",""ar_r2"":-0.006707792450199701,""car_r2"":-0.007468889332921114,""own_r2"":-0.007396796075581635,""cross_r2"":-0.010045845265088671,""cross_minus_own_r2"":-0.0026490491895070356,""ar_hit"":0.4992637546847248,""car_hit"":0.49988769139258515,""own_hit"":0.49889771181611337,""cross_hit"":0.5019071665370265}]",4.887753674874596,0.2043377489372586,-4.47907817700008,-13.845910028874757,ok,39.8
