spec,bar_s,scheme,lagset,horizon,horizon_seconds,levels,train,test,step,kind,r2_type,model,train_seconds,test_seconds,step_seconds,n_windows,coverage_min,n_bars,own_r2,ar_r2,car_r2,cross_r2,cross_minus_own_r2,cross_minus_ar_r2,cross_minus_car_r2,own_hit,ar_hit,car_hit,cross_hit,own_unit_pnl_bps,car_unit_pnl_bps,cross_unit_pnl_bps,cross_minus_own_unit_pnl_bps,best_asset,best_asset_cross_minus_own_r2,asset_metrics_json
subminute,1,pca,single_bar,1,1,10,604800,86400,604800,placebo,zero,tuned_ridge_calendar_common_placebo_mask,604800.0,86400.0,604800.0,7.0,0.8,4803165.0,0.004338147773399664,0.0006329263849199074,0.0066116287491394254,0.004331029807622788,-7.117965776876067e-06,0.003698103422702881,-0.0022805989415166372,0.590995323893366,0.5246772038973102,0.5640233686486581,0.5883428942151714,0.03788619804655857,0.031027920119301475,0.03645623123430585,-0.0014299668122527264,ETH,7.427700507989243e-07,"[{""asset"":""BTC"",""own_r2"":0.006926710298435057,""ar_r2"":0.00046086390801935995,""car_r2"":0.007832861863269591,""cross_r2"":0.006919784221297132,""cross_minus_own_r2"":-6.926077137925368e-06,""cross_minus_ar_r2"":0.006458920313277772,""cross_minus_car_r2"":-0.0009130776419724596,""own_hit"":0.611966818303452,""ar_hit"":0.5348996521273749,""car_hit"":0.573047899384533,""cross_hit"":0.6121915975381322,""own_unit_pnl_bps"":0.030471941449744556,""car_unit_pnl_bps"":0.023086878729793432,""cross_unit_pnl_bps"":0.030653071571825126,""n"":594541,""cross_minus_own_unit_pnl_bps"":0.00018113012208056944},{""asset"":""ETH"",""own_r2"":0.006465711670501917,""ar_r2"":0.0003274490065228175,""car_r2"":0.003307668849116152,""cross_r2"":0.006466454440552716,""cross_minus_own_r2"":7.427700507989243e-07,""cross_minus_ar_r2"":0.006139005434029898,""cross_minus_car_r2"":0.0031587855914365637,""own_hit"":0.598347094290396,""ar_hit"":0.5182551424617,""car_hit"":0.542515789306225,""cross_hit"":0.5983152770486326,""own_unit_pnl_bps"":0.04190501812649439,""car_unit_pnl_bps"":0.022042713348111337,""cross_unit_pnl_bps"":0.04200429472010459,""n"":594541,""cross_minus_own_unit_pnl_bps"":9.927659361020497e-05},{""asset"":""SOL"",""own_r2"":0.0010334097242683526,""ar_r2"":0.0005261698672263115,""car_r2"":0.007002670103296249,""cross_r2"":0.0010275034212720024,""cross_minus_own_r2"":-5.906302996350199e-06,""cross_minus_ar_r2"":0.0005013335540456909,""cross_minus_car_r2"":-0.005975166682024247,""own_hit"":0.5708809297598267,""ar_hit"":0.520559446739875,""car_hit"":0.5705274089131444,""cross_hit"":0.5647495525751784,""own_unit_pnl_bps"":0.038429017978744595,""car_unit_pnl_bps"":0.043017336601575355,""cross_unit_pnl_bps"":0.03517335398725831,""n"":594541,""cross_minus_own_unit_pnl_bps"":-0.003255663991486288},{""asset"":""XRP"",""own_r2"":0.0029267594003933306,""ar_r2"":0.0012172227579111405,""car_r2"":0.00830331418087571,""cross_r2"":0.002910377147369303,""cross_minus_own_r2"":-1.6382253024027627e-05,""cross_minus_ar_r2"":0.0016931543894581624,""cross_minus_car_r2"":-0.005392937033506406,""own_hit"":0.582786453219789,""ar_hit"":0.5249945742602908,""car_hit"":0.5700023769907298,""cross_hit"":0.5781151496987422,""own_unit_pnl_bps"":0.040738814631250765,""car_unit_pnl_bps"":0.03596475179772578,""cross_unit_pnl_bps"":0.03799420465803537,""n"":594541,""cross_minus_own_unit_pnl_bps"":-0.0027446099732153922}]"
subminute,1,pca,single_bar,1,1,10,604800,86400,604800,real_minus_placebo,,,,,,,,,,,,,0.004758565396362907,,0.004758565396362907,,,,0.028410263734465202,,,0.014626007804922361,,,,
subminute,5,best,single_bar,1,5,10,120960,17280,120960,real,zero,tuned_ridge_calendar_common_placebo_mask,604800.0,86400.0,604800.0,7.0,0.8,965530.0,0.005524715188819945,0.0006751163376776115,0.0036461783389623026,0.006813564258669164,0.0012888490698492183,0.006138447920991552,0.003167385919706861,0.5844912234725412,0.527281761155466,0.550338507714502,0.5906568557924652,0.11679994889227059,0.08331582875217099,0.12394924464760325,0.007149295755332664,SOL,0.0023182261471798027,"[{""asset"":""BTC"",""own_r2"":0.007781019952559753,""ar_r2"":0.0009789223822135318,""car_r2"":0.006099877716150948,""cross_r2"":0.00919460390165372,""cross_minus_own_r2"":0.0014135839490939661,""cross_minus_ar_r2"":0.008215681519440188,""cross_minus_car_r2"":0.003094726185502772,""own_hit"":0.601090844416339,""ar_hit"":0.5420034385313124,""car_hit"":0.56714028812521,""cross_hit"":0.6084026638736834,""own_unit_pnl_bps"":0.09329475101066192,""car_unit_pnl_bps"":0.0722150137099201,""cross_unit_pnl_bps"":0.09929423307435767,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.0059994820636957436},{""asset"":""ETH"",""own_r2"":0.004691839739462744,""ar_r2"":0.0005515722641199483,""car_r2"":0.0015555655847213634,""cross_r2"":0.004634475031557339,""cross_minus_own_r2"":-5.7364707905405155e-05,""cross_minus_ar_r2"":0.004082902767437391,""cross_minus_car_r2"":0.0030789094468359757,""own_hit"":0.5814797337976146,""ar_hit"":0.5235367818149275,""car_hit"":0.5342922693916071,""cross_hit"":0.5833346892949542,""own_unit_pnl_bps"":0.10404054629121717,""car_unit_pnl_bps"":0.04701513672058397,""cross_unit_pnl_bps"":0.10805618452199398,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.004015638230776802},{""asset"":""SOL"",""own_r2"":0.0032576703311903987,""ar_r2"":0.0002508021692076978,""car_r2"":0.004297337375298693,""cross_r2"":0.005575896478370201,""cross_minus_own_r2"":0.0023182261471798027,""cross_minus_ar_r2"":0.005325094309162504,""cross_minus_car_r2"":0.0012785591030715082,""own_hit"":0.573017803385235,""ar_hit"":0.517155445682729,""car_hit"":0.5515859566578281,""cross_hit"":0.5823680695388664,""own_unit_pnl_bps"":0.13502821059758133,""car_unit_pnl_bps"":0.1254160270060805,""cross_unit_pnl_bps"":0.1465506093125541,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.011522398714972765},{""asset"":""XRP"",""own_r2"":0.006368330732066885,""ar_r2"":0.000919168535169268,""car_r2"":0.002631932679678206,""cross_r2"":0.007849281623095394,""cross_minus_own_r2"":0.0014809508910285096,""cross_minus_ar_r2"":0.006930113087926126,""cross_minus_car_r2"":0.005217348943417188,""own_hit"":0.5823765122909763,""ar_hit"":0.5264313785928951,""car_hit"":0.5483355166833629,""cross_hit"":0.5885220004623565,""own_unit_pnl_bps"":0.1348362876696219,""car_unit_pnl_bps"":0.08861713757209937,""cross_unit_pnl_bps"":0.14189595168150726,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.007059664011885347}]"
subminute,5,best,single_bar,1,5,10,120960,17280,120960,placebo,zero,tuned_ridge_calendar_common_placebo_mask,604800.0,86400.0,604800.0,7.0,0.8,965530.0,0.005524715188819945,0.0006751163376776115,0.0036461783389623026,0.0054517305435016206,-7.298464531832471e-05,0.004776614205824009,0.001805552204539318,0.5844912234725412,0.527281761155466,0.550338507714502,0.5815279247216604,0.11679994889227059,0.08331582875217099,0.11266707440907758,-0.004132874483192994,ETH,-1.589180899863596e-05,"[{""asset"":""BTC"",""own_r2"":0.007781019952559753,""ar_r2"":0.0009789223822135318,""car_r2"":0.006099877716150948,""cross_r2"":0.0076892369580552344,""cross_minus_own_r2"":-9.178299450451899e-05,""cross_minus_ar_r2"":0.006710314575841703,""cross_minus_car_r2"":0.0015893592419042868,""own_hit"":0.601090844416339,""ar_hit"":0.5420034385313124,""car_hit"":0.56714028812521,""cross_hit"":0.599094915321226,""own_unit_pnl_bps"":0.09329475101066192,""car_unit_pnl_bps"":0.0722150137099201,""cross_unit_pnl_bps"":0.09173434354039918,""n"":118416,""cross_minus_own_unit_pnl_bps"":-0.0015604074702627452},{""asset"":""ETH"",""own_r2"":0.004691839739462744,""ar_r2"":0.0005515722641199483,""car_r2"":0.0015555655847213634,""cross_r2"":0.004675947930464108,""cross_minus_own_r2"":-1.589180899863596e-05,""cross_minus_ar_r2"":0.00412437566634416,""cross_minus_car_r2"":0.003120382345742745,""own_hit"":0.5814797337976146,""ar_hit"":0.5235367818149275,""car_hit"":0.5342922693916071,""cross_hit"":0.5794620629057715,""own_unit_pnl_bps"":0.10404054629121717,""car_unit_pnl_bps"":0.04701513672058397,""cross_unit_pnl_bps"":0.10316422268598728,""n"":118416,""cross_minus_own_unit_pnl_bps"":-0.0008763236052298923},{""asset"":""SOL"",""own_r2"":0.0032576703311903987,""ar_r2"":0.0002508021692076978,""car_r2"":0.004297337375298693,""cross_r2"":0.0031097862189573,""cross_minus_own_r2"":-0.00014788411223309872,""cross_minus_ar_r2"":0.002858984049749602,""cross_minus_car_r2"":-0.0011875511563413932,""own_hit"":0.573017803385235,""ar_hit"":0.517155445682729,""car_hit"":0.5515859566578281,""cross_hit"":0.5673358719272713,""own_unit_pnl_bps"":0.13502821059758133,""car_unit_pnl_bps"":0.1254160270060805,""cross_unit_pnl_bps"":0.12354329920705256,""n"":118416,""cross_minus_own_unit_pnl_bps"":-0.011484911390528763},{""asset"":""XRP"",""own_r2"":0.006368330732066885,""ar_r2"":0.000919168535169268,""car_r2"":0.002631932679678206,""cross_r2"":0.0063319510665298395,""cross_minus_own_r2"":-3.637966553704519e-05,""cross_minus_ar_r2"":0.0054127825313605715,""cross_minus_car_r2"":0.0037000183868516334,""own_hit"":0.5823765122909763,""ar_hit"":0.5264313785928951,""car_hit"":0.5483355166833629,""cross_hit"":0.5802188487323726,""own_unit_pnl_bps"":0.1348362876696219,""car_unit_pnl_bps"":0.08861713757209937,""cross_unit_pnl_bps"":0.13222643220287134,""n"":118416,""cross_minus_own_unit_pnl_bps"":-0.002609855466750577}]"
subminute,5,best,single_bar,1,5,10,120960,17280,120960,real_minus_placebo,,,,,,,,,,,,,0.001361833715167543,,0.001361833715167543,,,,0.009128931070804813,,,0.011282170238525666,,,,
subminute,5,sum,single_bar,1,5,10,120960,17280,120960,real,zero,tuned_ridge_calendar_common_placebo_mask,604800.0,86400.0,604800.0,7.0,0.8,965530.0,0.0036329034345827516,0.0006751163376776115,0.0036461783389623026,0.006653098744660357,0.0030201953100776058,0.005977982406982746,0.0030069204056980547,0.5660258831162243,0.527281761155466,0.550338507714502,0.5800931449295403,0.08665871971408032,0.08331582875217099,0.11292478483795547,0.02626606512387515,SOL,0.005849210925082504,"[{""asset"":""BTC"",""own_r2"":0.007503444878483534,""ar_r2"":0.0009789223822135318,""car_r2"":0.006099877716150948,""cross_r2"":0.00900870977805357,""cross_minus_own_r2"":0.0015052648995700357,""cross_minus_ar_r2"":0.008029787395840038,""cross_minus_car_r2"":0.002908832061902622,""own_hit"":0.5970001778550679,""ar_hit"":0.5420034385313124,""car_hit"":0.56714028812521,""cross_hit"":0.6043119973124123,""own_unit_pnl_bps"":0.09123488020918047,""car_unit_pnl_bps"":0.0722150137099201,""cross_unit_pnl_bps"":0.09759519762403569,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.006360317414855224},{""asset"":""ETH"",""own_r2"":0.0038504930657142777,""ar_r2"":0.0005515722641199483,""car_r2"":0.0015555655847213634,""cross_r2"":0.0041081225529771,""cross_minus_own_r2"":0.00025762948726282264,""cross_minus_ar_r2"":0.003556550288857152,""cross_minus_car_r2"":0.002552556968255737,""own_hit"":0.5724490294026718,""ar_hit"":0.5235367818149275,""car_hit"":0.5342922693916071,""cross_hit"":0.5720585124558635,""own_unit_pnl_bps"":0.09348676533185013,""car_unit_pnl_bps"":0.04701513672058397,""cross_unit_pnl_bps"":0.09723379521657226,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.003747029884722128},{""asset"":""SOL"",""own_r2"":0.0008901861304052572,""ar_r2"":0.0002508021692076978,""car_r2"":0.004297337375298693,""cross_r2"":0.006739397055487761,""cross_minus_own_r2"":0.005849210925082504,""cross_minus_ar_r2"":0.0064885948862800635,""cross_minus_car_r2"":0.002442059680189068,""own_hit"":0.5359157877948125,""ar_hit"":0.517155445682729,""car_hit"":0.5515859566578281,""cross_hit"":0.572818437369166,""own_unit_pnl_bps"":0.06587431189611558,""car_unit_pnl_bps"":0.1254160270060805,""cross_unit_pnl_bps"":0.1390670978328319,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.07319278593671631},{""asset"":""XRP"",""own_r2"":0.0022874896637279374,""ar_r2"":0.000919168535169268,""car_r2"":0.002631932679678206,""cross_r2"":0.006756165592122998,""cross_minus_own_r2"":0.0044686759283950606,""cross_minus_ar_r2"":0.00583699705695373,""cross_minus_car_r2"":0.004124232912444792,""own_hit"":0.5587385374123449,""ar_hit"":0.5264313785928951,""car_hit"":0.5483355166833629,""cross_hit"":0.5711836325807197,""own_unit_pnl_bps"":0.09603892141917508,""car_unit_pnl_bps"":0.08861713757209937,""cross_unit_pnl_bps"":0.11780304867838202,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.021764127259206942}]"
subminute,5,sum,single_bar,1,5,10,120960,17280,120960,placebo,zero,tuned_ridge_calendar_common_placebo_mask,604800.0,86400.0,604800.0,7.0,0.8,965530.0,0.0036329034345827516,0.0006751163376776115,0.0036461783389623026,0.0036078518504003565,-2.505158418239506e-05,0.002932735512722745,-3.832648856194609e-05,0.5660258831162243,0.527281761155466,0.550338507714502,0.5616796860015238,0.08665871971408032,0.08331582875217099,0.07915569372000439,-0.007503025994075915,ETH,8.21888568414142e-06,"[{""asset"":""BTC"",""own_r2"":0.007503444878483534,""ar_r2"":0.0009789223822135318,""car_r2"":0.006099877716150948,""cross_r2"":0.007476293603043138,""cross_minus_own_r2"":-2.715127544039575e-05,""cross_minus_ar_r2"":0.006497371220829606,""cross_minus_car_r2"":0.0013764158868921905,""own_hit"":0.5970001778550679,""ar_hit"":0.5420034385313124,""car_hit"":0.56714028812521,""cross_hit"":0.5962294725609154,""own_unit_pnl_bps"":0.09123488020918047,""car_unit_pnl_bps"":0.0722150137099201,""cross_unit_pnl_bps"":0.08893330873809883,""n"":118416,""cross_minus_own_unit_pnl_bps"":-0.0023015714710816343},{""asset"":""ETH"",""own_r2"":0.0038504930657142777,""ar_r2"":0.0005515722641199483,""car_r2"":0.0015555655847213634,""cross_r2"":0.003858711951398419,""cross_minus_own_r2"":8.21888568414142e-06,""cross_minus_ar_r2"":0.003307139687278471,""cross_minus_car_r2"":0.0023031463666770557,""own_hit"":0.5724490294026718,""ar_hit"":0.5235367818149275,""car_hit"":0.5342922693916071,""cross_hit"":0.5724978440210229,""own_unit_pnl_bps"":0.09348676533185013,""car_unit_pnl_bps"":0.04701513672058397,""cross_unit_pnl_bps"":0.0942487558532609,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.0007619905214107658},{""asset"":""SOL"",""own_r2"":0.0008901861304052572,""ar_r2"":0.0002508021692076978,""car_r2"":0.004297337375298693,""cross_r2"":0.0008119844999191494,""cross_minus_own_r2"":-7.820163048610773e-05,""cross_minus_ar_r2"":0.0005611823307114516,""cross_minus_car_r2"":-0.0034853528753795437,""own_hit"":0.5359157877948125,""ar_hit"":0.517155445682729,""car_hit"":0.5515859566578281,""cross_hit"":0.5302338563368488,""own_unit_pnl_bps"":0.06587431189611558,""car_unit_pnl_bps"":0.1254160270060805,""cross_unit_pnl_bps"":0.05484828193663073,""n"":118416,""cross_minus_own_unit_pnl_bps"":-0.011026029959484845},{""asset"":""XRP"",""own_r2"":0.0022874896637279374,""ar_r2"":0.000919168535169268,""car_r2"":0.002631932679678206,""cross_r2"":0.002284417347240719,""cross_minus_own_r2"":-3.072316487218174e-06,""cross_minus_ar_r2"":0.0013652488120714512,""cross_minus_car_r2"":-0.0003475153324374869,""own_hit"":0.5587385374123449,""ar_hit"":0.5264313785928951,""car_hit"":0.5483355166833629,""cross_hit"":0.5477575710873083,""own_unit_pnl_bps"":0.09603892141917508,""car_unit_pnl_bps"":0.08861713757209937,""cross_unit_pnl_bps"":0.07859242835202714,""n"":118416,""cross_minus_own_unit_pnl_bps"":-0.017446493067147947}]"
subminute,5,sum,single_bar,1,5,10,120960,17280,120960,real_minus_placebo,,,,,,,,,,,,,0.003045246894260001,,0.003045246894260001,,,,0.01841345892801649,,,0.03376909111795108,,,,
subminute,5,distance,single_bar,1,5,10,120960,17280,120960,real,zero,tuned_ridge_calendar_common_placebo_mask,604800.0,86400.0,604800.0,7.0,0.8,965530.0,0.0044014100761639585,0.0006751163376776115,0.0036461783389623026,0.00672567465437357,0.0023242645782096116,0.006050558316695959,0.0030794963154112676,0.5797179072331545,0.527281761155466,0.550338507714502,0.5855166871301696,0.10642182993119742,0.08331582875217099,0.11888383637991501,0.012462006448717589,SOL,0.004652165709308154,"[{""asset"":""BTC"",""own_r2"":0.007899413375961895,""ar_r2"":0.0009789223822135318,""car_r2"":0.006099877716150948,""cross_r2"":0.009368586817709912,""cross_minus_own_r2"":0.0014691734417480173,""cross_minus_ar_r2"":0.00838966443549638,""cross_minus_car_r2"":0.003268709101558964,""own_hit"":0.6039958105250677,""ar_hit"":0.5420034385313124,""car_hit"":0.56714028812521,""cross_hit"":0.6088769440547003,""own_unit_pnl_bps"":0.09684545305679952,""car_unit_pnl_bps"":0.0722150137099201,""cross_unit_pnl_bps"":0.10190320739006642,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.005057754333266898},{""asset"":""ETH"",""own_r2"":0.0045735487353378845,""ar_r2"":0.0005515722641199483,""car_r2"":0.0015555655847213634,""cross_r2"":0.0046694634746655694,""cross_minus_own_r2"":9.59147393276849e-05,""cross_minus_ar_r2"":0.004117891210545621,""cross_minus_car_r2"":0.003113897889944206,""own_hit"":0.580845143759051,""ar_hit"":0.5235367818149275,""car_hit"":0.5342922693916071,""cross_hit"":0.5790878174984135,""own_unit_pnl_bps"":0.10214992667296338,""car_unit_pnl_bps"":0.04701513672058397,""cross_unit_pnl_bps"":0.10203640252078487,""n"":118416,""cross_minus_own_unit_pnl_bps"":-0.00011352415217850964},{""asset"":""SOL"",""own_r2"":0.0014909565363346866,""ar_r2"":0.0002508021692076978,""car_r2"":0.004297337375298693,""cross_r2"":0.00614312224564284,""cross_minus_own_r2"":0.004652165709308154,""cross_minus_ar_r2"":0.0058923200764351424,""cross_minus_car_r2"":0.001845784870344147,""own_hit"":0.5598995195279013,""ar_hit"":0.517155445682729,""car_hit"":0.5515859566578281,""cross_hit"":0.5741143164736139,""own_unit_pnl_bps"":0.10729731050734964,""car_unit_pnl_bps"":0.1254160270060805,""cross_unit_pnl_bps"":0.14153101789236577,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.03423370738501613},{""asset"":""XRP"",""own_r2"":0.0036417216570213684,""ar_r2"":0.000919168535169268,""car_r2"":0.002631932679678206,""cross_r2"":0.006721526079475959,""cross_minus_own_r2"":0.0030798044224545906,""cross_minus_ar_r2"":0.005802357544306691,""cross_minus_car_r2"":0.004089593399797753,""own_hit"":0.574131155120598,""ar_hit"":0.5264313785928951,""car_hit"":0.5483355166833629,""cross_hit"":0.5799876704939508,""own_unit_pnl_bps"":0.11939462948767712,""car_unit_pnl_bps"":0.08861713757209937,""cross_unit_pnl_bps"":0.13006471771644296,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.010670088228765834}]"
subminute,5,distance,single_bar,1,5,10,120960,17280,120960,placebo,zero,tuned_ridge_calendar_common_placebo_mask,604800.0,86400.0,604800.0,7.0,0.8,965530.0,0.0044014100761639585,0.0006751163376776115,0.0036461783389623026,0.004373790739880923,-2.76193362830357e-05,0.0036986744022033113,0.0007276124009186202,0.5797179072331545,0.527281761155466,0.550338507714502,0.5743571838554379,0.10642182993119742,0.08331582875217099,0.09846932482614129,-0.007952505105056119,ETH,2.6539242015011233e-05,"[{""asset"":""BTC"",""own_r2"":0.007899413375961895,""ar_r2"":0.0009789223822135318,""car_r2"":0.006099877716150948,""cross_r2"":0.007867929106065263,""cross_minus_own_r2"":-3.148426989663111e-05,""cross_minus_ar_r2"":0.006889006723851732,""cross_minus_car_r2"":0.0017680513899143158,""own_hit"":0.6039958105250677,""ar_hit"":0.5420034385313124,""car_hit"":0.56714028812521,""cross_hit"":0.6000829990316779,""own_unit_pnl_bps"":0.09684545305679952,""car_unit_pnl_bps"":0.0722150137099201,""cross_unit_pnl_bps"":0.09294825069619268,""n"":118416,""cross_minus_own_unit_pnl_bps"":-0.0038972023606068384},{""asset"":""ETH"",""own_r2"":0.0045735487353378845,""ar_r2"":0.0005515722641199483,""car_r2"":0.0015555655847213634,""cross_r2"":0.004600087977352896,""cross_minus_own_r2"":2.6539242015011233e-05,""cross_minus_ar_r2"":0.0040485157132329475,""cross_minus_car_r2"":0.0030445223926315323,""own_hit"":0.580845143759051,""ar_hit"":0.5235367818149275,""car_hit"":0.5342922693916071,""cross_hit"":0.5797874936947784,""own_unit_pnl_bps"":0.10214992667296338,""car_unit_pnl_bps"":0.04701513672058397,""cross_unit_pnl_bps"":0.10313121595599732,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.0009812892830339398},{""asset"":""SOL"",""own_r2"":0.0014909565363346866,""ar_r2"":0.0002508021692076978,""car_r2"":0.004297337375298693,""cross_r2"":0.0013870339819732624,""cross_minus_own_r2"":-0.00010392255436142417,""cross_minus_ar_r2"":0.0011362318127655646,""cross_minus_car_r2"":-0.0029103033933254308,""own_hit"":0.5598995195279013,""ar_hit"":0.517155445682729,""car_hit"":0.5515859566578281,""cross_hit"":0.550150521342132,""own_unit_pnl_bps"":0.10729731050734964,""car_unit_pnl_bps"":0.1254160270060805,""cross_unit_pnl_bps"":0.08749850135047439,""n"":118416,""cross_minus_own_unit_pnl_bps"":-0.01979880915687525},{""asset"":""XRP"",""own_r2"":0.0036417216570213684,""ar_r2"":0.000919168535169268,""car_r2"":0.002631932679678206,""cross_r2"":0.0036401118941322697,""cross_minus_own_r2"":-1.6097628890987536e-06,""cross_minus_ar_r2"":0.0027209433589630017,""cross_minus_car_r2"":0.0010081792144540636,""own_hit"":0.574131155120598,""ar_hit"":0.5264313785928951,""car_hit"":0.5483355166833629,""cross_hit"":0.5674077213531633,""own_unit_pnl_bps"":0.11939462948767712,""car_unit_pnl_bps"":0.08861713757209937,""cross_unit_pnl_bps"":0.1102993313019008,""n"":118416,""cross_minus_own_unit_pnl_bps"":-0.009095298185776327}]"
subminute,5,distance,single_bar,1,5,10,120960,17280,120960,real_minus_placebo,,,,,,,,,,,,,0.0023518839144926473,,0.0023518839144926473,,,,0.011159503274731697,,,0.020414511553773718,,,,
subminute,5,pca,single_bar,1,5,10,120960,17280,120960,real,zero,tuned_ridge_calendar_common_placebo_mask,604800.0,86400.0,604800.0,7.0,0.8,965530.0,0.003843033863702938,0.0006751163376776115,0.0036461783389623026,0.006958213373312289,0.0031151795096093504,0.006283097035634677,0.003312035034349986,0.5677242743422258,0.527281761155466,0.550338507714502,0.5845631064081307,0.08702972829835073,0.08331582875217099,0.11723441195285442,0.030204683654503683,SOL,0.00590502122191594,"[{""asset"":""BTC"",""own_r2"":0.007823982335134483,""ar_r2"":0.0009789223822135318,""car_r2"":0.006099877716150948,""cross_r2"":0.009484223234178968,""cross_minus_own_r2"":0.001660240899044485,""cross_minus_ar_r2"":0.008505300851965436,""cross_minus_car_r2"":0.00338434551802802,""own_hit"":0.6031065351856609,""ar_hit"":0.5420034385313124,""car_hit"":0.56714028812521,""cross_hit"":0.6086398039641918,""own_unit_pnl_bps"":0.09524822842970375,""car_unit_pnl_bps"":0.0722150137099201,""cross_unit_pnl_bps"":0.09991436158018487,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.0046661331504811165},{""asset"":""ETH"",""own_r2"":0.004593689075484408,""ar_r2"":0.0005515722641199483,""car_r2"":0.0015555655847213634,""cross_r2"":0.004814543568358642,""cross_minus_own_r2"":0.00022085449287423398,""cross_minus_ar_r2"":0.004262971304238694,""cross_minus_car_r2"":0.003258977983637279,""own_hit"":0.5807312429828986,""ar_hit"":0.5235367818149275,""car_hit"":0.5342922693916071,""cross_hit"":0.5779976243552403,""own_unit_pnl_bps"":0.10325465231743007,""car_unit_pnl_bps"":0.04701513672058397,""cross_unit_pnl_bps"":0.10210400511768966,""n"":118416,""cross_minus_own_unit_pnl_bps"":-0.0011506471997404094},{""asset"":""SOL"",""own_r2"":0.0008367827579010001,""ar_r2"":0.0002508021692076978,""car_r2"":0.004297337375298693,""cross_r2"":0.0067418039798169405,""cross_minus_own_r2"":0.00590502122191594,""cross_minus_ar_r2"":0.006491001810609243,""cross_minus_car_r2"":0.0024444666045182473,""own_hit"":0.5323471361071792,""ar_hit"":0.517155445682729,""car_hit"":0.5515859566578281,""cross_hit"":0.5763472158535856,""own_unit_pnl_bps"":0.060325771319334955,""car_unit_pnl_bps"":0.1254160270060805,""cross_unit_pnl_bps"":0.14625066689060187,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.08592489557126692},{""asset"":""XRP"",""own_r2"":0.0021176812862918615,""ar_r2"":0.000919168535169268,""car_r2"":0.002631932679678206,""cross_r2"":0.006792282710894604,""cross_minus_own_r2"":0.004674601424602742,""cross_minus_ar_r2"":0.005873114175725336,""cross_minus_car_r2"":0.004160350031216398,""own_hit"":0.5547121830931648,""ar_hit"":0.5264313785928951,""car_hit"":0.5483355166833629,""cross_hit"":0.5752677814595053,""own_unit_pnl_bps"":0.08929026112693415,""car_unit_pnl_bps"":0.08861713757209937,""cross_unit_pnl_bps"":0.12066861422294126,""n"":118416,""cross_minus_own_unit_pnl_bps"":0.0313783530960071}]"
